Query,Title,ID,Similarity,Release_Date,Developers,Summary,Platforms,Genres,Rating,Plays,Playing,Backlogs,Wishlist,Lists,Reviews,Developer,Score
Games like Stardew Valley with deeper farming mechanics,Valley of Unicorns,18594,0.3003349836543496,"May 15, 2013",,,Web browser,Simulator,,0.0,0.0,0.0,0.0,0.0,0.0,Triptych Games,1
Games like Stardew Valley with deeper farming mechanics,Stardew Valley,48,0.3087822042851403,"Feb 26, 2016",,"Stardew Valley is an open-ended country-life RPG! You’ve inherited your grandfather’s old farm plot in Stardew Valley. Armed with hand-me-down tools and a few coins, you set out to begin your new life. Can you learn to live off the land and turn these overgrown fields into a thriving home? It won’t be easy. Ever since Joja Corporation came to town, the old ways of life have all but disappeared. The community center, once the town’s most vibrant hub of activity, now lies in shambles. But the valley seems full of opportunity. With a little dedication, you might just be the one to restore Stardew Valley to greatness!",Windows PC | Android | Mac | Linux | PlayStation 4 | iOS | Xbox One | PlayStation Vita | Nintendo Switch,Indie | RPG | Simulator | Strategy,4.1,24000.0,2300.0,4200.0,1300.0,2000.0,1400.0,ConcernedApe | Chucklefish Games,3
Games like Stardew Valley with deeper farming mechanics,Pressure,10171,0.3097636899070974,"Apr 24, 2021",,"Deeper and deeper into an infinite basement of increasingly difficult enemies, how deep can you go? Pressure is a simple, high-score based arcade FPS with easy to learn but rewarding projectile mechanics. Search the maze-like floors for the green zone to drop into the next level and receive half your health back. Chaining combos of kills, hitting long range shots or bouncing shots off walls into enemies will also heal you. Enemies will hit harder and increase their spawns as you reach deeper and deeper floors. Watch out for harder enemy types as you go deeper.",Windows PC | Linux,Indie | Shooter,,0.0,0.0,1.0,0.0,2.0,0.0,,0
Games like Stardew Valley with deeper farming mechanics,Peachleaf Valley: Seeds of Love,14497,0.3221598239399683,"Dec 31, 2022",,"“Peachleaf Valley: Seeds Of Love” is a romance visual novel/otome game whose premise is inspired by farming-sim genre classics. Dive into a world filled with beauty, nature, and love as you become the newest resident of a lush valley where the sea, the sky, and the land all seem to meet...",Windows PC | Mac,Indie | Simulator | Visual Novel,,1.0,0.0,5.0,21.0,2.0,0.0,Great Gretuski Studios,2
Games like Stardew Valley with deeper farming mechanics,Stardew Valley Expanded,8204,0.3230221323442171,"Apr 08, 2019",,A mod of Stardew Valley that adds a substantial amount of new content to the original game.,Windows PC,Indie,4.4,44.0,11.0,17.0,5.0,12.0,4.0,,3
Games like Stardew Valley with deeper farming mechanics,Harvest Moon: Hero of Leaf Valley,40499,0.3363483131948544,"Mar 19, 2009",,"Protect Leaf Valley from the heartless Funland corporation! Stop them from bulldozing Leaf Valley to replace it with an amusement park in this enhanced version of ""Harvest Moon: Save the Homeland"". With better graphics, more features, marriage system and multiple endings, the valley future is in your hand in another heroic farming stimulator.",PlayStation Portable,Adventure | RPG | Simulator,3.1,83.0,4.0,41.0,27.0,27.0,2.0,Marvelous Entertainment | Natsume,3
Games like Stardew Valley with deeper farming mechanics,The Lost Valley,39378,0.3591332658888386,"Apr 20, 2015",,"""The Lost Valley"" is a small game where you will play as a cyclist who will get in an accident. The protagonist finds himself in a great valley called ""The Lost Valley"". The bicycle is broken as a result of cliff falling and the protagonist has to move further on foot. He must find out how to get out of the valley and reach the shore where he can find a boat.",Windows PC,Adventure | Indie | Simulator,,0.0,0.0,0.0,0.0,0.0,0.0,AndrewDrumov,1
Games like Stardew Valley with deeper farming mechanics,Everdream Valley,6354,0.2988824093739921,"May 30, 2023",,"A farming adventure with a dash of magic. By day, restore your quaint homestead into a summer paradise. Raise crops, care for animals and rebuild to your heart's content. At night inhabit the various farmland creatures through your dreams and bring enchantment to the valley.",Windows PC | PlayStation 4 | PlayStation 5 | Nintendo Switch,Adventure | Arcade | RPG | Simulator | Strategy,,2.0,1.0,7.0,22.0,9.0,0.0,Untold Tales | Mooneaters,3
Games like Stardew Valley with deeper farming mechanics,Weirdlands,34415,0.7680613994598389,TBD,['Martin Mejak'],"Weirdlands is a single player RPG inspired by classics like Final Fantasy, Earthbound, Undertale, etc., but it's also very much its own thing. There is a big point&click slant. Your companions are spirits you recruit. You can play by the rules or go and destroy those rules.
The main thing will be exploration of the world and its lore, and interaction with your companions and NPCs you meet. It's a story that deals with freedom, control, exploitation and oppressive power structures.
If you don't like to grind you won't have to. But if you want, you can go and try to catch them all, and defeat all the optional bosses. There's a New Game+ for those who want even more.",[],"['Adventure', 'Indie', 'Point-and-Click', 'RPG']",,1.0,0.0,4.0,4.0,2.0,0.0,,1
Games like Stardew Valley with deeper farming mechanics,Agricultural Simulator: Historical Farming,31231,0.768630862236023,"Nov 06, 2013",['United Independent Entertainment GmbH'],"Enjoy being a farmer between 1950 and 1970 in the Agricultural Simulator – Historical Farming. The game takes you to the good old days and you will experience the charming farming of the 60's and 70's. Fans of nostalgia and history will be glad to work with original designed machines and to till a field with well known Old-timer Tractors. With the new feature – the dynamic ground Agrar Simulator – Historical Farming presents the first real furrows which will be left when working at the fields with strong machines. The furrows will have impact on the driving behavior of the tractors and guarantee pure realism. It is up to the player to decide in which region he would like to cultivate his farm. There are two amazing scenarios – idyllic highlands, valleys and woods in the alp-region or the fascinating Toscana region with measured climate.",['Windows PC'],['Simulator'],,0.0,0.0,6.0,0.0,1.0,0.0,,3
Games like Stardew Valley with deeper farming mechanics,Atomicrops,5739,0.7686864137649536,"May 28, 2020","['Raw Fury Games', 'Bird Bath Games']","Atomicrops is an action packed roguelite farming simulator. You own the last farm in the post apocalypse wasteland and running it is a dangerous job.
- Grow and harvest your mutated ultra-GMO crops as you defend against bandits, mutants and insects.
- Supply the local town with produce to earn rewards.
- Upgrade your weapons, equipment, and crops for maximum profits.
- Court and marry a townsfolk to fight by your side.
- Find creatures to help work the land.
- Permanently upgrade your farm house for persistent bonuses.
Survive as many seasons as you can before you are overrun. Shoot to till!","['Windows PC', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Adventure', 'Indie', 'Shooter', 'Simulator', 'Strategy']",3.3,238.0,19.0,129.0,50.0,71.0,31.0,,3
Games like Stardew Valley with deeper farming mechanics,Warcraft III: Reforged - Spoils of War Edition,17950,0.768919825553894,"Jan 28, 2020",['Blizzard Entertainment'],"Relive the events of Warcraft III: Reign of Chaos and The Frozen Throne. Command mysterious night elves, insidious undead, savage orcs, and noble humans as alliances shift and cultures clash in ruthless conflict.
Includes:
- Unique skins for four of the game’s hero units.
- Meat Wagon mount for World of Warcraft
- Mal'ganis pet for Diablo III
- Unlock the heroes Jaina, Thrall, Anub'arak and Tyrande, in Heroes of the Storm.
- Get Alliance, Horde, Sentinels and Scourge console skins in StarCraft II.
- Gain the Spoils of War console skin in StarCraft Remastered.
- Unlock the Third War card back in Hearthstone.
- Receive four animated sprays and five player icons in Overwatch","['Windows PC', 'Mac']",['Real Time Strategy'],1.6,9.0,0.0,3.0,1.0,1.0,0.0,,1
Games like Stardew Valley with deeper farming mechanics,Necronator: Dead Wrong,33144,0.7689810991287231,"Feb 13, 2020","['Modern Wolf', 'Toge Productions']","Necronator: Dead Wrong is a comedic micro RTS game with a deck-building twist. Collect and deploy undead units and build an army to conquer the insufferable goody-two-shoes of the Livmor Alliance. Raise the dead, drop the mic. 

Those instructors at the Undead Academy don't understand your talent. Why trudge your way through years of training... when you could just make a deal with an evil ancient demi-god? Choose a unique commander and join forces with the all-powerful Necronator to conquer the Livmore Alliance and restore the Necronator to his former glory.",['Windows PC'],"['Card & Board Game', 'Indie', 'Real Time Strategy', 'Strategy']",3.2,6.0,0.0,13.0,4.0,5.0,1.0,,2
Games like Stardew Valley with deeper farming mechanics,MediEvil 2,3590,0.7695392370223999,"Apr 19, 2000","['SCE Cambridge Studio', 'Sony Computer Entertainment Europe']","MediEvil 2 or MediEvil II in its NA release, sequel to the popular MediEvil takes place after the noble but bony Sir Dan Fortesque defeats the evil wizard Zarok. After a new villain by the name of Lord Palethorn arises, poor Dan is awakened along with everything dead and forgotten. The game allows you to explore past levels as well as collecting the Chalice which gives a new weapon once 100% of the souls have been returned in the level. The game has many comedic moments, such as when Sir Dan tries conversing with a bunch of midgets in the city sewers who think he is an almighty God.",['PlayStation'],"['Adventure', 'Brawler', 'Platform', 'Puzzle']",3.5,470.0,6.0,235.0,116.0,103.0,14.0,,0
Games like Stardew Valley with deeper farming mechanics,Age of Fear 3: The Legend,15372,0.7699986696243286,"Sep 01, 2017","['Leslaw Sliwko', 'Age of Fear']","Age of Fear 3 gameplay sets itself apart from other tactical combat games thanks to its incredibly deep combat system, perfected over the last five years and based on community feedback. 

Every hero and type of unit have its own skills tree, which is also very customizable as they level up. With close to 200 unique units and over 250 different spells and skills, no two players will have the same army and experience. 

AI system is one of the most advanced in the genre, making every battle a real tactical challenge where you have to be smart, cunning and bold to achieve victory – and a well-deserved “Congratulations on completing the game!” after reaching one of its multiple endings. 

Two campaigns offer completely different stories and gameplay experiences – from the magic-driven forces of the dryad Nairi to Girlock’s strong (and usually drunk) dwarven warriors – as well as branching storylines and some dark humor!","['Windows PC', 'Mac', 'Linux']","['Indie', 'RPG', 'Strategy', 'Tactical', 'Turn Based Strategy']",,1.0,0.0,1.0,0.0,1.0,0.0,,2
Games like Stardew Valley with deeper farming mechanics,Micro Machines World Series,28406,0.7700955867767334,"Jun 20, 2017",['Codemasters'],"Micro Machines World Series will retain the manic social game play of the classic series, but will bring a new dimension to the experience with stunning HD visuals – taking you to the much-loved household environments as they’ve never been seen before. 

As well as bringing to you the classic game modes like Race and Elimination, Micro Machines World Series will introduce a new style of game play to the series: Battle Mode. The all-new Battle Arenas will allow you to wreak mass destruction on a miniature scale against your friends or the AI. Meanwhile, Team Play lets you work together using your vehicles’ unique skills with modes such as ‘King of the Hill’ or ‘Capture the Flag’!","['Windows PC', 'Mac', 'Linux', 'PlayStation 4', 'Xbox One']","['Arcade', 'Racing']",2.0,21.0,0.0,14.0,2.0,2.0,0.0,,1
Games like Stardew Valley with deeper farming mechanics,Dark Cloud,1920,0.7708132863044739,"Dec 14, 2000","['Sony Computer Entertainment', 'LEVEL-5']","One of the PS2's first RPGs, Dark Cloud is a title that challenges players to not only strategise, battle and solve puzzles, but also to create geographical landscapes using the new Georama system. Gamers assume the role of a young boy named Toran on an unforgettable journey of rebirth, revival and hope. Unfortunately an evil demon spirit has been released and has left destruction in its wake and Toran must harness the spirit of those destroyed to rebuild the lands in time for an epic confrontation. True to life graphics should mesmerise gamers as they create villages complete with houses, hills, churches, volcanoes, and streams; they'll even be able to control the weather!","['PlayStation 4', 'PlayStation 2']","['Adventure', 'RPG', 'Simulator']",3.5,1100.0,40.0,838.0,379.0,235.0,52.0,,0
Games like Stardew Valley with deeper farming mechanics,Pokémon: Dark Rising,34219,0.7711998224258423,"Aug 05, 2012",['DarkRisingGirl'],"Pokemon Dark Rising is a GBA Rom Hack, using Pokemon Fire Red as its base. It was created by DarkRisingGirl in 2012. Pokemon Dark Rising includes many new features. Here are a few of them:
386 Pokemon from the regions of Kanto, Johto, Hoenn, Sinnoh and Unova appear
Each Gym Leader has their own signature Pokemon which is unobtainable in the hack
Some anime favourites make an appearance in this hack. Ash, Misty and Brock all appear, as well as Yugi Atem from the Yu-Gi-Oh series
Newer generation moves are in this hack. Shadow Claw, Roost and Scald are all included, as well as many more
Pokemon may have their Dream World abilities. This includes Drizzle Poliwag, Drought Vulpix and Speed Boost Torchic
All Pokemon learn some of their best egg and move tutor moves. Some examples are Dragon Dance Tyranitar and Stealth Rock/Spikes Ferrothorn
In every Pokemon Center, there is a Doctor Roy and a Nurse Joy. Doctor Roy heals your pokemon, whereas Nurse Joy challenges you to a double battle alongside Doctor Roy.",['Game Boy Advance'],"['Adventure', 'RPG', 'Turn Based Strategy']",2.2,70.0,0.0,11.0,13.0,12.0,3.0,,0
Games like Stardew Valley with deeper farming mechanics,Zoo Tycoon 2,4253,0.7713603973388672,"Nov 09, 2004","['Blue Fang Games', 'Microsoft Game Studios']","Zoo Tycoon 2 is the sequel to Zoo Tycoon. The sequel updates the graphics, but keeps much of the original gameplay the same.
You start with an open field and must build it up into a zoo. Create exhibits and populate them with animals. Build amenities and concession stands to keep visitors happy in between exhibits. Happy visitors will donate more money to your zoo so you can make it better. However, you have much more freedom in exhibit creation. You don't even need fences; a moat or ditch will suffice, as this technique is popular at real high profile zoos. There are also more animals and attractions to place in your zoo, and animal habitats look as realistic as the cartoony graphics style will allow.","['Windows PC', 'Mac']","['Simulator', 'Strategy']",3.8,627.0,2.0,26.0,19.0,53.0,20.0,,2
Games like Stardew Valley with deeper farming mechanics,Age of Mythology: Extended Edition,4200,0.772913932800293,"May 08, 2014","['Microsoft Studios', 'Ensemble Studios']","The classic real time strategy game that transports players to a time when heroes did battle with monsters of legend and the gods intervened in the affairs of mortals.
Use mythological creatures like Minotaurs and Cyclopes to bolster your armies' strength. Call upon the gods for assistance in flattening enemy towns with meteors or scatter opposing troops with lightning storms.
On May 8, 2014, Age of Mythology: Extended Edition was released on Steam. It features improved graphics, water, lighting, along with day/night cycles, Treaty gamemode, Steam achievements and mod workshop. Compared to the original release,",['Windows PC'],"['Real Time Strategy', 'Simulator', 'Strategy']",4.0,358.0,13.0,101.0,21.0,34.0,9.0,,0
Games like Stardew Valley with deeper farming mechanics,The Lord of the Rings: The Battle for Middle-earth,5073,0.7737029790878296,"Dec 06, 2004","['EA Los Angeles', 'Electronic Arts']","The players control the heroes or villians from the famous Lord of The Rings movies. With a hero characters similar to the Warcraft series you control both the armies and all the unique heroes. The game follows the movies very closely and even got scenes from the films appear in game. Not only does the game contain a giant campaign where you play through the journey of the ring as the good side, the game also features an evil campaign where as the players play as the evil forces of Middle Earth. With multiple diffrent races from all over Middle Earth, a giant spell tree to customize your game and a unique basebuilding layout the game was great for its time.",['Windows PC'],"['Real Time Strategy', 'Strategy']",3.7,508.0,2.0,56.0,39.0,49.0,5.0,,0
Games like Stardew Valley with deeper farming mechanics,Kalyzmyr,8171,0.7749755382537842,"Mar 11, 2022","['Psychoseel', 'Next in Game']","Kalyzmyr is a short fantasy game about a legendary warrior, Smyrna, escaping from a dungeon called Kalyzmyr. The game is a simplistic mix of popular gameplay elements like tower defense, dungeon crawler and hack'n slash with lots of button mashing and random generated interactions and loot. Fight and defend through hordes of demons in this old-school fast-paced action game. Each floor starts with a defense phase where you defend yourself from hordes of creatures by buying and upgrading defensive equipment. Kill monsters to earn money. Loot chests to level up your equipment.",['Windows PC'],"['Adventure', 'Brawler', 'Indie', 'Platform', 'Strategy', 'Turn Based Strategy']",,0.0,0.0,2.0,0.0,1.0,0.0,,0
Games like Stardew Valley with deeper farming mechanics,World of Warcraft: Cataclysm,3063,0.776846170425415,"Dec 07, 2010","['Activision Blizzard', 'Blizzard Entertainment']","Cataclysm returns players to the two continents of Azeroth for most of their campaigning, after years away in Outland and Northrend. New zones opened such as Mount Hyjal, the sunken world of Vashj'ir, Deepholm, Uldum and the Twilight Highlands. It includes two new playable races: the worgen from the legendary kingdom of Gilneas for the Alliance, and the goblins of the Bilgewater Cartel from the isle of Kezan for the Horde. Flying mounts are usable in Kalimdor and Eastern Kingdoms, and the new secondary profession Archaeology is introduced.","['Windows PC', 'Mac']",['RPG'],3.2,1100.0,3.0,25.0,7.0,48.0,26.0,,0
Games like Stardew Valley with deeper farming mechanics,Hero's Saga Laevatein Tactics,24174,0.7849724888801575,"Dec 04, 2008","['Aksys Games', 'GungHo Works']","The Story So Far... When a strange girl hands Ernesto, the young prince of Valencia, a mysterious sword and tells him to save his friends, he thinks nothing of using the magical blade to fight off an undead attack. Little does he know that such a small choice will spark a war that will rage across the continent of Yulamecca and beyond... ""Hero's Saga Laevatein Tactics really brings back the spirit of SRPGs of old,"" said Frank ""Bo"" deWindt II, Project Lead, Aksys Games. ""You can definitely see bits and pieces of many SRPGs, like Ogre Battle and Tactics Ogre, lending their influence to help inspire a stellar game.""",['Nintendo DS'],"['RPG', 'Strategy']",2.8,7.0,0.0,24.0,6.0,12.0,0.0,,1
Games like Stardew Valley with deeper farming mechanics,Harvest Moon 64,3662,0.7683334350585938,"Feb 05, 1999","['Natsume', 'Victor Interactive Software']","Retire to the country for a new challenge in Harvest Moon 64. Hard work is rewarded as you struggle to bring prosperity back to a neglected farm. Work the land, pick up odd-jobs, and get to know the neighbors. Harvest Moon 64 has all the charm of the original Super Nintendo classic, plus many new surprises.
* Tons of new seasonal vegetables and fruits.
* Raise cows, chickens, and sheep.
* New items and gifts. Including tools that increase in power as you master them.
* One of town's five eligible women may prove to be the love of your life.
* Celebrate seasonal festivals with the nearby townsfolk.
* Enjoy local horse and dog racing.","['Wii U', 'Nintendo 64']","['RPG', 'Simulator']",3.8,546.0,6.0,181.0,109.0,125.0,16.0,,3
Games like Stardew Valley with deeper farming mechanics,EverQuest II: The Bloodline Chronicles,21497,0.7703894376754761,"Mar 21, 2005","['Sony Online Entertainment', 'Square Enix']","The Bloodline Chronicles is the first Adventure Pack for EverQuest II. It introduced new areas, new items and new monsters. 

Five new areas, including the Tombs of Night, the Crypt of T'haen and D'Morte Burial Chambers. 
-Experience new instances for soloists, large and small groups and raids. 
-new creatures such as Vampires, Hellhounds, Fleshgoyles and Revenants. 
-new quests with different storylines for good and evil players alike. 
-ways to interact with the environment, including destructible walls 
-themed content, including vampiric magic-based spells and items. 
-Discover new Neriak items for players of all levels.",['Windows PC'],['RPG'],,1.0,1.0,0.0,0.0,0.0,0.0,,1
Games like Stardew Valley with deeper farming mechanics,Farming Simulator 17,36481,0.2893819400778848,"Oct 25, 2016",,"Farming Simulator 17 invites you into the challenging world of a modern day farmer. Take on all the challenges of farming life, including animal husbandry, crops, sales, and woodcutting. You decide how you want to manage and grow your farm in a huge, open world!",Windows PC | Mac | PlayStation 4 | Xbox One,Simulator | Strategy,2.6,99.0,2.0,22.0,6.0,10.0,6.0,Giants Software | Focus Entertainment,3
Games like Stardew Valley with deeper farming mechanics,Fly Like A Bird 4,35329,1.327006318951998,TBD,[],,[],[],,3.0,0.0,0.0,0.0,0.0,0.0,,0
Games like Stardew Valley with deeper farming mechanics,Farming Simulator 16,7831,1.235690033044642,"Aug 05, 2015","['Focus Entertainment', 'Giants Software']",The third iteration of Farming Simulator for mobile and handhelds.,"['Android', 'iOS', 'PlayStation Vita']","['Simulator', 'Strategy']",2.0,6.0,0.0,3.0,0.0,2.0,1.0,,3
Games like Stardew Valley with deeper farming mechanics,Moon Farming,38148,1.0362389814598767,"Jun 30, 2023",[],"Tired from the same farming games on Earth? Now, take on the new role of a super modern farmer on the Moon! Explore new farming possibilities in a new Moon environment. Prepare land on Moon for your base and vertical farming inside of it. For sure, it will be farming like never Before!",['Windows PC'],"['Adventure', 'Indie', 'Simulator', 'Strategy']",,0.0,0.0,1.0,1.0,0.0,0.0,,2
Games like Stardew Valley with deeper farming mechanics,Samurai Deeper Kyo,10304,1.2775254260115796,"Dec 12, 2002",['Bandai'],Samurai Deeper Kyo is a 2D versus fighting game based on the manga by Akimine Kamijō.,['PlayStation'],['Fighting'],3.6,17.0,0.0,4.0,12.0,3.0,1.0,,0
Games like Stardew Valley with deeper farming mechanics,Pure Farming 2018,5404,1.005524027001566,"Mar 13, 2018","['Icy Flames', 'Techland Publishing']","Straight outta Crop Town, Pure Farming 2018 is Techland's take on the farm-simulation genre","['Windows PC', 'PlayStation 4', 'Xbox One']",['Simulator'],3.3,6.0,0.0,6.0,0.0,5.0,0.0,,2
Games like Stardew Valley with deeper farming mechanics,Azumi,20526,1.3355810796587746,"Mar 24, 2005","['Gargoyle Mechanics', 'D3Publisher']",,['PlayStation 2'],['Brawler'],3.5,4.0,0.0,26.0,18.0,9.0,1.0,,0
Games like Stardew Valley with deeper farming mechanics,Hermodr,34176,1.3864042145489477,"Aug 29, 2017",[],Hermodr it's oldschool first person shooter with rogue-like mechanics.,"['Windows PC', 'Linux']","['Indie', 'Shooter']",,1.0,0.0,1.0,0.0,2.0,0.0,,0
Games like Stardew Valley with deeper farming mechanics,Jumphobia,36690,1.4827693515297955,TBD,[],Jumphobia is a puzzle/platforming game with unique jumping mechanics.,[],[],,4.0,0.0,0.0,0.0,0.0,1.0,,0
Games like Stardew Valley with deeper farming mechanics,Farm Away!,32038,1.576831277359611,TBD,[],A farming idle tapper/swiper game from Futureplay.,[],['Simulator'],,1.0,0.0,0.0,0.0,0.0,0.0,,2
Games like Stardew Valley with deeper farming mechanics,Croppy Boy,16205,1.2227980567445385,"Aug 28, 2020",[],Sandbox multiplayer farming simulation with no rules. Online & Offline play.,['Windows PC'],"['Indie', 'Simulator']",,0.0,0.0,2.0,0.0,0.0,0.0,,2
Games like Stardew Valley with deeper farming mechanics,Farming Simulator 2012,17721,1.805813967050519,TBD,[],An installment of the popular farming simulation franchise for handhelds and mobile devices.,[],['Simulator'],,2.0,0.0,0.0,0.0,0.0,0.0,,3
Games like Stardew Valley with deeper farming mechanics,Farming Simulator C64 Edition,12469,2.1424499835978525,TBD,[],,[],['Simulator'],,0.0,0.0,2.0,0.0,1.0,0.0,,1
Games like Stardew Valley with deeper farming mechanics,Pumpkin Days,8410,0.9839671261058376,"Feb 01, 2021",[],"Pumpkin Days is a farming dating rpg. Have fun with activities like farming, fishing, cooking, raising animals, mining, crafting, house customization, dating townsfolk and more all in a large 3D environment with a cute anime-inspired aesthetic.",['Windows PC'],"['Indie', 'RPG', 'Simulator']",,1.0,0.0,1.0,4.0,5.0,0.0,,3
Games like Stardew Valley with deeper farming mechanics,Lord of Dice,24007,0.9652610223593894,TBD,['Kakao Games'],Strategic Anime RPG with Hero Collection and Dice Mechanics!,"['Android', 'iOS']",['RPG'],,2.0,0.0,0.0,0.0,0.0,0.0,,0
Games like Stardew Valley with deeper farming mechanics,Gleaner Heights,28937,0.9311201988322342,"Feb 21, 2018","['Emilios Manolidis', 'ManolidisAimilios']","Experience the old-school charm of classic farming games with the suburban gothic atmosphere of certain 90's TV shows, along with contemporary game mechanics. Farming, crafting, combat, romantic relationships and mysterious events await!","['Windows PC', 'Linux', 'Xbox One', 'Nintendo Switch']","['Adventure', 'Indie', 'RPG', 'Simulator']",,8.0,0.0,10.0,5.0,3.0,0.0,,3
Games like Stardew Valley with deeper farming mechanics,Farming Simulator 18,37439,0.9094935590491058,"Jun 05, 2017","['Giants Software', 'Focus Entertainment']","Farming Simulator 18 gives you access to a huge selection of over 50 farming vehicles and machines, recreated from over 30 of the biggest names in the industry.","['Android', 'iOS', 'Nintendo 3DS', 'PlayStation Vita']","['Simulator', 'Strategy']",2.0,13.0,1.0,1.0,0.0,1.0,0.0,,2
Games like Stardew Valley with deeper farming mechanics,Super Brawl 4,8152,0.9080765302707574,TBD,[],Nickelodeon's best dress up like superheroes to tussle with one another.,[],['Fighting'],,4.0,0.0,2.0,0.0,1.0,1.0,,0
Games like Stardew Valley with deeper farming mechanics,Bloxeed,18981,0.9080765302707574,"Dec 01, 1990",['Sega'],A Tetris-like game with additional twists and tools.,['Arcade'],['Puzzle'],3.6,6.0,0.0,3.0,2.0,10.0,1.0,,0
Games like Stardew Valley with deeper farming mechanics,Drillmin,21268,1.8159904992667304,"Apr 27, 2021",[],"A Game for Ludum Dare 48, ""Deeper and Deeper.""","['Windows PC', 'Mac', 'Linux']",['Indie'],,0.0,0.0,1.0,0.0,3.0,0.0,,1
Games like Stardew Valley with deeper farming mechanics,Farming Simulator 14,34942,1.046150651711519,"Nov 18, 2013","['Focus Entertainment', 'Giants Software']",Start your agricultural career in Farming Simulator 14!,"['Android', 'iOS', 'Nintendo 3DS', 'Windows Phone', 'PlayStation Vita', 'New Nintendo 3DS']",['Simulator'],2.5,7.0,0.0,1.0,1.0,2.0,0.0,,2
High-speed futuristic racers like Wipeout,Zero Racers,15815,0.2551702970285446,TBD,,"Also known as G-Zero, Zero Racers would have been the first 3D entry in the F-Zero series. With the F-Zero Grand Prix over, racers now take part in the high-thrill, zero-gravity G-Zero Grand Prix races.
The racers effectively fly around the 3D wireframe circuits. Three of the original racers were confirmed to return (Falcon, Stingray and Goose), and joined by a new craft, Origammy.
A prototype of the game was shown at E3 1996, and it was previewed by Nintendo Power magazine. However, by 1996 the Virtual Boy was already considered a failure and was discontinued shortly after.",Virtual Boy,Racing,,0.0,0.0,0.0,1.0,2.0,0.0,Nintendo EAD | Nintendo,3
High-speed futuristic racers like Wipeout,World of Speed,38777,0.2234348446909517,"Aug 22, 2017",,World of Speed is a new generation online racing game for true high-speed aficionados. Experience the thrill of street driving with amazing graphics and dynamic controls.,Windows PC,Racing | Simulator,,0.0,0.0,1.0,0.0,0.0,0.0,Slightly Mad Studios,3
High-speed futuristic racers like Wipeout,Gadget Racers,27918,0.2261247072221563,"Dec 31, 2000",,"Gadget Racers is the first game in the ""HG/High Grade"" series of games developed exclusively for the PlayStation 2 by Barnhouse Effect. In this game, the objective is to gain 100% by completing various events in the game's Grand Prix.",Nintendo GameCube | PlayStation 2,Racing,3.1,22.0,0.0,16.0,6.0,7.0,3.0,Conspiracy Entertainment | Hudson Soft,2
High-speed futuristic racers like Wipeout,LEGO Racers 2,5489,0.2273609058463989,"Sep 04, 2001",,"LEGO Racers, start your engines! Rocket Racer is back and he's teamed up with the toughest competitors in the galaxy to bring racers of all ages this awesome challenge. Players must win their races, keep their cars on the road and muster all their adventure racing skills to find and collect the elusive Golden Bricks.",Windows PC | PlayStation 2,Arcade | Racing,3.1,339.0,0.0,33.0,24.0,42.0,10.0,Lego Media | Attention To Detail,1
High-speed futuristic racers like Wipeout,BC Racers,15986,0.2286556802554345,"Dec 31, 1994",,"BC Racers is a kart racing game starring characters from the Core Design's Chuck Rock series of games. 

Each of the racers in this game rides a prehistoric motorcycle with a side car. On each two-character team, one person drives the motorcycle, and the other fights off opponents using clubs, punches, kicks, etc. 

Graphics in BC Racers consist of a flat landscape decorated with scaled sprites to compose the track and scenery.",Windows PC | Sega CD | Sega 32X | 3DO Interactive Multiplayer,Racing,1.1,14.0,0.0,6.0,0.0,6.0,0.0,Core Design,1
High-speed futuristic racers like Wipeout,LEGO Racers,2936,0.235951101000014,"Jul 31, 1999",,"Lego Racers is set in the fictional Legoland universe, the game depicts Rocket Racer, the ""greatest racing champion"" in Legoland. After becoming bored from beating everyone at racing, he decides to create a racing contest, and finds the best racers in the history of Legoland using a dimensional warp machine created by his friend, Veronica Voltage, a genius scientist and mechanic. The player takes on the hosts and co-racers in an attempt to beat Rocket Racer and become the ""Greatest Lego Racer of All Time"".",Windows PC | PlayStation | Nintendo 64,Racing,3.2,1000.0,0.0,86.0,42.0,116.0,32.0,Lego Media | High Voltage Software,1
High-speed futuristic racers like Wipeout,CyberSpeed,21999,0.24092629717434,"Dec 31, 1995",,"Race around a futuristic race track tied to a cable, bumping and shooting your opponents. Think ""Wipeout"" meets cable cars.",Windows PC | PlayStation,Arcade | Racing,2.6,6.0,0.0,2.0,2.0,5.0,0.0,Mindscape,3
High-speed futuristic racers like Wipeout,Wipeout Pure: Gamma Pack,14324,0.2570464462351043,"Jun 17, 2005",,"Released in three parts, this pack features four new tracks around Makana, two teams from Wipeout Fusion, Tigron and Van-Über, and four UI skins themed around four of the standard teams (FEISAR, Auricom, Qirex, and Piranha).",PlayStation Portable,,,1.0,0.0,0.0,0.0,0.0,0.0,SCE Studio Liverpool | Sony Computer Entertainment America,2
High-speed futuristic racers like Wipeout,Hentai Cyberpunk,25611,1.0448224702072837,TBD,[],Fight against robotic enemies ! In a sexy and futuristic Wave Based Game !,[],[],,0.0,0.0,0.0,0.0,0.0,0.0,,0
