Query,Title,ID,Similarity,Release_Date,Developers,Summary,Platforms,Genres,Rating,Plays,Playing,Backlogs,Wishlist,Lists,Reviews,Developer,Score
Historical strategy games set in medieval times,Napoleon Senki,33618,0.7022072076797485,"Mar 18, 1988",[],"Napoleon Senki (ナポレオン戦記?, ""Battles of Napoleon"") is a real-time tactics strategy video game developed by Lenar and published by Irem in March 1988 for the Family Computer. In August that same year, Brøderbund announced that it would be released for the North American NES console as The Battlefields of Napoleon; which was eventually cancelled.
This video game allows the player to re-enact the Napoleonic Wars using a bird's-eye view. Starting with earliest battles against the Holy Roman Empire to grab territory for the fledging French Republic during the French Revolutionary Wars in the year 1796, Napoleon would guide the French Revolutionary Wars until they ended in 1802. All the nations that were a participant in the Napoleonic Wars were included like Czarist Russia, Great Britain, and the Spanish Empire. Napoleon's first in-game battle would located in present-day Italy; making the battle equally important in Italian history as it was in French history. There are also battles in what would now considered to be the Arab Republic of Egypt against the Ottoman Empire along with various other conquests in Europe.",['Family Computer (FAMICOM)'],"['Real Time Strategy', 'Strategy']",,0.0,0.0,1.0,0.0,0.0,0.0,,1
Historical strategy games set in medieval times,Age of Empires III: The Asian Dynasties,29060,0.6996958255767822,"Oct 23, 2007","['Ensemble Studios', 'Microsoft Game Studios']","Age of Empires III: The Asian Dynasties is the second expansion pack for the massively popular Age of Empires III. Rule powerful and exotic Japanese, Chinese and Indian civilications of the East. Battle with Samurai, Chinese Banner Armies and devastating war elephant troops and build powerful wonders.
Age of Empires III: The Asian Dynasties is the second expansion pack for the real-time strategy video game Age of Empires III developed through a collaboration between Ensemble Studios and Big Huge Games, and published by Microsoft Game Studios. The Mac version was ported over, developed and published by Destineer's MacSoft. The game is the second expansion pack following The WarChiefs. The game introduces three new civilizations; China, Japan, and India. It also introduced minor people, campaigns, maps, and game modes.","['Windows PC', 'Mac']","['Real Time Strategy', 'Simulator', 'Strategy']",3.6,97.0,1.0,8.0,4.0,8.0,0.0,,2
Historical strategy games set in medieval times,Legion: Legend of Excalibur,17499,0.6992532014846802,"Jul 17, 2002",[],"Based on the popular legends of King Arthur, Legion: The Legend of Excalibur puts the player in control of the famed Knights of the Round Table, as they lead legions of knights into battle against the evil Morgan Le Fay and her army of undead warriors. 

Legion: The Legend of Excalibur is essentially an action game with elements of real-time strategy (RTS) and role-playing. The player first commands only one knight, with several others fighting on his side. During the course of the game, the player will control up to four parties of warriors simultaneously. The RTS element with sending troops to battle enemies or protect important locations co-exists with rather simple ""hack-and-slash"" combat mechanics that apply to the characters which are controlled directly by the player.",['PlayStation 2'],"['Adventure', 'RPG', 'Strategy']",1.8,10.0,0.0,9.0,6.0,4.0,1.0,,3
Historical strategy games set in medieval times,Battlefleet Gothic: Leviathan,23100,0.6974585652351379,"Dec 31, 2016",['Grand Cauldron'],"Dive into Battlefleet Gothic with the epic void battles of the Shield of Baal campaign, from Warhammer 40,000. Control the devastating fleets of the Imperial Navy and the brutal hard-hitting Space Marines to repulse the dreadful and voracious Tyranids! Use strategy to manage your warships through the Cryptus system, protect the galaxy, improve your gigantic fleets and annihilate the invader before it's too late. 

And if you think you’re up for more of a challenge, compete against other players around the world! 

Battlefleet Gothic: Leviathan is the digital version of the famous tabletop miniatures game, Battlefleet Gothic, set in the Warhammer 40,000 universe. This turn based strategy game, themed on spaceships battles, takes place during the 40k Shield of Baal campaign.","['Android', 'iOS']",['Turn Based Strategy'],,1.0,0.0,0.0,0.0,1.0,0.0,,2
Historical strategy games set in medieval times,Disciples II: Dark Prophecy,12094,0.6972166895866394,"Jan 24, 2002","['Strategy First', 'Infogrames']","Disciples II is a fantasy strategy game, set in a fictional kingdom called Nevandaar (also referred to as 'The Sacred Lands'). The main focus of the story revolves around four dominant races in a state of almost constant war. These four factions are the human Empire, the dwarven Mountain Clans, the demonic Legions of the Damned, and the skeletal Undead Hordes. There are also several other 'neutral' races such as Merfolk, Greenskins and Elves (the Elves became a full-fledged playable race with the addition of the expansion pack 'Rise of the Elves').
The gameplay is divided into three main parts; building up the Capital City of your race so that you can research new Warriors and spells, and building up new armies (this involves careful resource management); using heroes (leading small squads) to explore the surroundings, procure resources and attack the enemy; and finally the battles themselves.",['Windows PC'],"['Strategy', 'Turn Based Strategy']",4.3,48.0,0.0,19.0,17.0,9.0,1.0,,2
Historical strategy games set in medieval times,Medieval: Total War,14616,0.713212251663208,"Aug 19, 2002","['The Creative Assembly', 'Activision']","Experience the middle Ages in all their blood-soaked magnificence. From the lush grasslands of Western Europe to the arid deserts of Northern Africa, from the first Crusade to the fall of Constantinople, implement diplomacy, utilize trade, espionage and assassinations, spread your religion and wage total war in order to expand your influence and secure your reign as you build a dynastic empire to stretch across four centuries.
Total War is the follow on from 2000’s Shogun- Total War. As with Shogun the game is split into two sections – the turn-based campaign map wherein the player is required to make strategic decisions, recruit and move armies, besiege settlements, fight naval battles and employ agents such as emissaries, spies and assassins to aid with diplomacy, offer alliances or bribes, or execute rather more clandestine actions.
Religion is important in the game and whether a faction is Muslim, Orthodox or Christian will affect allegiances and public loyalty – as a catholic nation the player must carry out the wishes of the Papal States, embarking on a holy war if need be or else run the risk of excommunication. If public order and loyalty should fall too low in a particular region a rebellion or a civil war may occur – in these situations the player may decide to side with the rebels or the current rulers to quell the rebellion or overthrow a tyrannous regime-",['Windows PC'],"['Real Time Strategy', 'Strategy', 'Tactical', 'Turn Based Strategy']",3.4,147.0,1.0,38.0,10.0,15.0,2.0,,3
Historical strategy games set in medieval times,Knights and Merchants: The Shattered Kingdom,24853,0.7165937423706055,"Sep 18, 1998","['Joymania Entertainment', 'Interactive Magic']","Knights and Merchants recreates the era of the Middle Ages. Apart from the purely fictitious geography of our world, all game elements and scenes are based on the Anglo-Saxon period, 1200 A.D. And we haven't used imaginary elements like fabled creatures, either. The player takes on the role of an ordinary captain in the Palace Guard. A conspiracy against the king catapults the captain into a situation where he finds himself responsible for the defence of the last royal province. This is all that remains of the shattered kingdom, which has been split into numerous small principalities and fiefdoms. And now even the king himself, ensconced in his capital, is threatened by enemy armies. This is the starting point of your Middle Ages adventure. Now you must win back all those provinces which once belonged to your king.","['Windows PC', 'Linux']","['Real Time Strategy', 'Simulator', 'Strategy']",3.6,37.0,1.0,23.0,5.0,5.0,3.0,,2
Historical strategy games set in medieval times,Shogun: Total War,5976,0.7105891704559326,"Jun 13, 2000","['The Creative Assembly', 'Electronic Arts']","Set against the backdrop of the Sengoku Jidai (Warring States) period from the 15th to the beginning of the 17th century, Shogun: Total War is a real-time tactics and turn-based strategy game with a strong focus on historical authenticity.
Players assume control of a daimyo (leader) of a contemporary Japanese clan and attempt to conquer the nation and claim the title of supreme Shogun, the undisputed military ruler of Japan. The gameplay consist of two parts – a turn-based Risk-style mode on a 2D campaign map of Japan where the player must recruit, manage and move their armies, conduct diplomacy, trade, espionage, sabotage and assassinations.
This 2D map however ultimately serves to provide context for the 3D real-time battles that make up the main part of the game and occur whenever your army crosses into enemy territory or two opposing forces meet on the campaign map.",['Windows PC'],"['Real Time Strategy', 'Strategy', 'Tactical', 'Turn Based Strategy']",3.4,128.0,1.0,41.0,23.0,21.0,3.0,,1
Historical strategy games set in medieval times,Konung: Legends of the North,24955,0.7296940088272095,"Sep 03, 1999","['Snowball Studios', 'Strategy First']","Konung is a good old days RPG with some RTS and Adventure elements.
In contradiction to Diablo-like games, Konung goes beyond action-style role-playing and offers adventure-style gameplay with dozens of non-linear quests and strong storyline set in the complex atmosphere of VII-century Scandinavia, the mystical “Land of the North”.
Konung features the most attractive RTS elements, including settlement management. The player has the opportunity to seize settlements, manage their resources and build various constructions and installations, enjoying the best of RTS elements.
The world of Konung is a unique and spacious fantasy land that combines parts of known history with classical myths and the legends of the Chronicles, including immortal heroes, magical artefacts and ancient sorcery. The whole world is shaped by three cultures on the verge of the second millennium: tribes of wild Slavic hunters, noble traders of the still-powerful Byzantine Empire, and fearless Viking warriors.",['Windows PC'],"['Adventure', 'RPG', 'Strategy']",,2.0,0.0,16.0,2.0,3.0,0.0,,1
Historical strategy games set in medieval times,Medieval II: Total War,4701,0.7473356127738953,"Nov 10, 2006","['Feral Interactive', 'The Creative Assembly']","Take command of your armies and expand your reign. Conquer, destroy, rebuild and improve the cities of the greatest medieval nations of the Western and Middle Eastern world. Employ diplomacy to manipulate your allies and enemies and direct epic and visceral real time battles with up to 10,000 meticulously detailed troops shedding blood on lush 3D landscapes complete with dynamic weather effects in order to re-write history and rule the world. 

Spanning four and a half centuries of Western history’s most bloody and turbulent era, Medieval 2 encompasses the golden age of chivalry, the Crusades, the creation and propagation of gunpowder, the rise of the professional army and the discovery and conquest of the Americas. The indirect sequel to 2002’s Medieval: Total War, Medieval 2 is set between years 1080 and 1530 and focuses on medieval warfare, religion and politics in Europe, North Africa and the Middle East.","['Windows PC', 'Mac', 'Linux']","['Real Time Strategy', 'Simulator', 'Strategy', 'Tactical', 'Turn Based Strategy']",4.0,704.0,5.0,138.0,41.0,71.0,16.0,,3
Historical strategy games set in medieval times,Janggun,22583,1.5130214567638869,TBD,[],,[],"['RPG', 'Strategy', 'Turn Based Strategy']",,0.0,0.0,0.0,1.0,1.0,0.0,,2
Historical strategy games set in medieval times,Battle Group,40057,1.5633677948907758,TBD,[],Top Down naval combat game set in WWII,[],['Strategy'],,0.0,0.0,1.0,0.0,0.0,0.0,,1
Historical strategy games set in medieval times,Rebuild,29201,1.776663727960068,"Nov 17, 2011",['Northway Games'],Turn-based strategy set in the zombie apocalypse.,"['Android', 'iOS']","['Simulator', 'Strategy']",3.3,26.0,0.0,1.0,1.0,3.0,6.0,,1
Historical strategy games set in medieval times,Medieval Madness,21311,2.122676832349834,TBD,[],"Released in 1997, Medieval Madness is one of the last games produced by Williams.",[],['Pinball'],,3.0,0.0,1.0,0.0,1.0,0.0,,1
Historical strategy games set in medieval times,European War 7: Medieval,27277,2.951925004210424,TBD,[],,[],['Strategy'],,3.0,1.0,0.0,0.0,0.0,0.0,,3
Historical strategy games set in medieval times,Medieval Engineers,27478,0.2494235817970587,"Feb 19, 2015",,"Medieval Engineers is a sandbox game about engineering, construction and the maintenance of architectural works and mechanical equipment using medieval technology. Players build cities, castles and fortifications; construct mechanical devices and perform landscaping and underground mining.",Windows PC,Indie | Simulator | Strategy,2.5,29.0,0.0,9.0,4.0,2.0,0.0,Keen Software House,2
Historical strategy games set in medieval times,Jeanne d'Arc,5419,0.7259559631347656,"Nov 22, 2006","['Sony Computer Entertainment', 'LEVEL-5']","Jeanne d'Arc is a tactical role-playing video game loosely based on the story of Joan of Arc and her struggles against the English occupation of France during the Hundred Years' War in the early 15th century.
The game has an amount of historical accuracy when it comes to the cast of characters, and contains many who were contemporaries and allies of Joan of Arc. This contrasts starkly with the many fantasy elements of the game, such as characters possessing magical armlets that give the wearer special abilities, and the suggestion that King Henry VI of England was possessed by demons and used them to aid his armies in destroying France during the Hundred Years' War.",['PlayStation Portable'],"['RPG', 'Tactical']",3.5,270.0,23.0,397.0,208.0,122.0,21.0,,2
Mobile AR games like Pokémon GO,Mu-Cade,25853,0.8476849734765497,TBD,['ABA Games'],,[],[],,1.0,0.0,0.0,0.0,0.0,0.0,,0
Mobile AR games like Pokémon GO,Game Chest: Board Games,31197,0.8476849734765497,TBD,[],,[],[],,0.0,0.0,0.0,0.0,0.0,0.0,,0
Mobile AR games like Pokémon GO,Granatha Eternal,32553,0.8476849734765497,TBD,[],NEOWIZ GAMES Corporation,[],[],,0.0,0.0,0.0,1.0,0.0,0.0,,3
Mobile AR games like Pokémon GO,Gaelic Games: Football 2,39243,0.8461309279936815,"Nov 07, 2007",[],Gaelic Games: Football 2 is the second game in the Gaelic Games franchise.,['PlayStation 2'],['Sport'],,3.0,0.0,1.0,0.0,1.0,2.0,,0
Mobile AR games like Pokémon GO,Skyblock Hunter Survival Games,31025,0.8476849734765497,TBD,[],,[],[],,0.0,0.0,0.0,0.0,0.0,0.0,,2
Mobile AR games like Pokémon GO,X-COM: em@il Games,29490,0.8476849734765497,TBD,[],,[],[],,0.0,0.0,0.0,0.0,0.0,0.0,,0
Mobile AR games like Pokémon GO,Winter X Games SnoCross,28162,0.926200503214866,TBD,[],,[],[],3.0,3.0,0.0,0.0,0.0,0.0,0.0,,0
Mobile AR games like Pokémon GO,Core Fault,38109,0.8827947836358047,TBD,[],A Survivors-like game for the Playdate,[],[],,2.0,0.0,0.0,0.0,0.0,1.0,,0
Mobile AR games like Pokémon GO,Idle Human,24211,0.9198899908184028,"Aug 02, 2019","['Funcell Games', 'Green Panda Games']",,"['Android', 'iOS']",['Simulator'],,2.0,0.0,0.0,0.0,2.0,0.0,,3
Mobile AR games like Pokémon GO,After Dark Games,35861,0.926200503214866,TBD,[],,[],[],3.8,5.0,0.0,1.0,2.0,1.0,0.0,,0
Mobile AR games like Pokémon GO,Football Games Room,31640,0.926200503214866,TBD,[],,[],[],,1.0,0.0,0.0,0.0,1.0,0.0,,0
Mobile AR games like Pokémon GO,Bakushow,9835,0.926200503214866,TBD,['Rising Star Games'],,[],[],,1.0,0.0,2.0,1.0,2.0,0.0,,0
Mobile AR games like Pokémon GO,Rubik's Games,23201,1.0162576360623947,TBD,[],,[],[],,0.0,0.0,0.0,3.0,0.0,0.0,,2
Mobile AR games like Pokémon GO,duplicate Alder's Blood: Prologue,18829,1.0427944681161163,TBD,"['Shockwork Games', 'No Gravity Games']",,[],[],,1.0,0.0,8.0,0.0,2.0,1.0,,0
Mobile AR games like Pokémon GO,Hoyle Puzzle Games,17788,1.1134070840428476,TBD,[],A collection of puzzle games.,[],['Puzzle'],,3.0,0.0,0.0,0.0,0.0,0.0,,1
Mobile AR games like Pokémon GO,Smart Girl's: Party Games,36593,1.2771420080338858,TBD,['505 Games'],,[],[],,2.0,0.0,0.0,0.0,0.0,0.0,,0
Mobile AR games like Pokémon GO,Board Games Gallery (10 Games),38927,1.3723631296926082,TBD,[],,[],[],,0.0,0.0,0.0,0.0,1.0,0.0,,0
Mobile AR games like Pokémon GO,Fly Like A Bird 4,35329,1.327006318951998,TBD,[],,[],[],,3.0,0.0,0.0,0.0,0.0,0.0,,0
Mobile AR games like Pokémon GO,Marine Heavy Gunner: Vietnam,28312,0.8662556440327014,"Aug 22, 2004","['Brainbox Games', 'Groove Games']",,['Windows PC'],['Shooter'],1.7,6.0,0.0,0.0,0.0,3.0,2.0,,0
Mobile AR games like Pokémon GO,Girl and Boy dressup miraculous games,25137,0.7788079831649872,TBD,[],,[],[],,0.0,0.0,0.0,0.0,1.0,0.0,,0
Mobile AR games like Pokémon GO,Munkiki's Castles,40570,0.7802927494049072,"Dec 31, 2002",['Nokia'],"Munkiki's Castles is one of the first 3D games on mobile phones, and it's a puzzle game published on Nokia 3410 in 2002 for the service called Nokia Club.
In the game a little monkey must pass through several levels destroying blocks and collecting coins, trying not to fall down while moving with a grid-based system.
The game was almost unplayable due to emulation reasons, but the most recent version of J2ME Loader seems to run the jar file without significant problems.",['Mobile'],"['Arcade', 'Platform', 'Puzzle']",,2.0,0.0,0.0,0.0,1.0,0.0,,2
Mobile AR games like Pokémon GO,Pokémon Storm Silver,13142,0.4015276410173148,"May 25, 2012",,"Pokémon Storm Silver is a hack of Pokémon SoulSilver for the Nintendo DS. Like Drayano's many other Pokémon hacks, it makes all Pokémon available, makes changes to a variety of different Pokémon to increase their viability, increases the difficulty compared to the official games, and makes some minor story changes.",Nintendo DS,,4.1,88.0,2.0,23.0,6.0,16.0,1.0,Drayano60,1
Mobile AR games like Pokémon GO,Duel Toys 2,35941,0.769269585609436,"Mar 22, 2010",[],"Duel Toys 2 is a fighting-adventure Fan-Game which features tons of different well known characters from various games-comics-movies and turn them into Dueling Toys!
It features more then 60 characters, from games like Street Fighter, King of Fighters, Mortal Kombat and even pop icons like Darth Vader and Michael Jackson. Each are represented exactly like they are in their original games! It also contains more than 10 original characters!",['Windows PC'],"['Adventure', 'Arcade', 'Fighting', 'Indie', 'Quiz/Trivia']",,3.0,0.0,0.0,0.0,1.0,0.0,,0
Mobile AR games like Pokémon GO,Power Rangers: Lightspeed Rescue,15499,0.7690868377685547,"Jun 01, 2000","['THQ', 'Mass Media Inc']","Get ready to save the world Power Rangers style! As a member of the elite Lightspeed Rescue team, players rescue people from monsters, earn awesome power-ups, and even take control of a giant Megazord! Over 20 levels of gameplay inspired by the Power Rangers Lightspeed Rescue TV show. Multiple game modes including Rescue, Battle and Megazord games. Huge boss battles with monsters from the TV show including Diabolico, Magmavore and others!","['Windows PC', 'Mac', 'PlayStation', 'Nintendo 64']","['Adventure', 'Brawler', 'Platform', 'Puzzle']",2.2,271.0,1.0,14.0,4.0,31.0,14.0,,0
Mobile AR games like Pokémon GO,Pokémon Sun,648,0.4313527089341187,"Nov 18, 2016",,"Pokémon Sun and Pokémon Moon trademarks were registered thus leaking the next Pokémon game titles to the public. Pokémon.com confirmed the games would be for the Nintendo 3DS and released in holiday 2016, with a new world, new Pokémon, and new adventures.
Pokémon Sun and Pokémon Moon will be the first games in the Pokémon series to allow players to choose from nine languages to play in. In addition to English, French, German, Italian, Japanese, Korean, and Spanish, players will now be able to play in both Traditional and Simplified Chinese.",Nintendo 3DS,Adventure | RPG | Strategy | Turn Based Strategy,3.3,8500.0,82.0,688.0,259.0,720.0,344.0,The Pokémon Company | Game Freak,1
Mobile AR games like Pokémon GO,Pokémon: Type Wild,14899,0.4154818135854768,"Dec 31, 2006",,"Pokémon: Type Wild is a fan made fighting game made by former animators of the Pokémon Anime.
The game consist of nine Pokémon, each with their own move-set. These Pokémon are: Gengar, Snorlax, Combusken, Blaziken, Gardevoir, Breloom, Swalot, Lopunny, and Lucario.",Windows PC,Fighting,3.3,40.0,0.0,7.0,9.0,7.0,4.0,Pokésho,1
Mobile AR games like Pokémon GO,Pokémon Green,3497,0.4107665157555195,"Feb 27, 1996",,"Pokémon Green, along with Pokémon Red, are the first video games in the Pokémon series of games. They are the first paired versions of Generation I. Developed over the course of several years, Red and Green established several standards for later Pokémon games and sequels. They take place in the Kanto region, with the player having to collect eight Gym Badges to become the Pokémon Champion while also completing the Pokédex by collecting all 151 Pokémon.",Game Boy,Adventure | RPG,3.3,472.0,14.0,76.0,58.0,102.0,16.0,Nintendo | Game Freak,2
Mobile AR games like Pokémon GO,Pokémon Smile,6284,0.4037786407941633,"Jun 17, 2020",,"Turn toothbrushing into a fun and exciting adventure with Pokémon Smile! Players can partner up with some of their favorite Pokémon to defeat the cavity-causing bacteria and save captured Pokémon. Only by consistently brushing their teeth can they save all the Pokémon, earning the chance to catch them.",Android | iOS,Arcade,2.8,94.0,4.0,7.0,7.0,12.0,11.0,The Pokémon Company,3
Mobile AR games like Pokémon GO,Frogger's Adventures: The Rescue,11802,0.7695781588554382,"Oct 21, 2003","['Konami', 'Konami Computer Entertainment Hawaii']","'The Rescue' is another game in the storied Frogger franchise. You play as Frogger who must ""hop-n-dodge"" his way through 7 worlds and 25 plus levels. All this in search for his girlfriend. The gameplay follows in its predecessors footsteps with challenging puzzles and enemies. On your quest you will also encounter mini-quests and side stories adding to the fun. In addition to the story mode is a multi-player mode for up to 4 players to compete in action.","['Windows PC', 'Nintendo GameCube', 'PlayStation 2']",['Adventure'],2.9,50.0,2.0,23.0,16.0,18.0,3.0,,0
Mobile AR games like Pokémon GO,Pokémon Diamond,651,0.4027956645671975,"Sep 28, 2006",,"Pokémon Diamond Version and Pearl Version are role-playing games (RPGs) developed by Game Freak and published by Nintendo for the Nintendo DS. With the enhanced remake Pokémon Platinum, the games comprise the fifth installment and fourth generation of the Pokémon series of RPGs. First released in Japan on September 28, 2006, the games were later released to North America, Australia, and Europe over the course of 2007.
Like previous Pokémon games, Diamond and Pearl chronicle the adventures of a young Pokémon trainer as he/she trains and battles Pokémon while also thwarting the schemes of a criminal organization. The games add many new features, such as Internet play over the Nintendo Wi-Fi Connection and changes to battle mechanics and Pokémon Contests, along with addition of 107 new Pokémon. The games are independent of each other but feature largely the same plot and while both can be played separately, it is necessary to trade between them in order to complete the games' Pokédexes.",Nintendo DS,Adventure | RPG | Turn Based Strategy,3.6,10000.0,59.0,502.0,193.0,676.0,261.0,Nintendo | Game Freak,1
Mobile AR games like Pokémon GO,Pokémon Masters EX,29068,0.7724906206130981,"Aug 29, 2019","['The Pokémon Company', 'DeNA']","Pokémon Masters EX (originally named Pokémon Masters) is a free-to-play mobile game for Android and iOS developed and published by DeNA. It is based on the Pokémon media franchise. Set on the artificial island of Pasio, the game allows players to battle and recruit various prominent Pokémon Trainers from the main series games. Originally named Pokémon Masters and released in August 2019, it was renamed Pokémon Masters EX in August 2020 on the 1st anniversary of the game.","['Android', 'iOS', 'Mobile']","['Adventure', 'Real Time Strategy', 'RPG', 'Strategy', 'Turn Based Strategy']",2.5,966.0,89.0,22.0,14.0,90.0,57.0,,3
Mobile AR games like Pokémon GO,Pokémon Sacred Gold,7326,0.3999835759033321,"May 25, 2012",,"Pokémon Sacred Gold is a hack of Pokémon HeartGold for the Nintendo DS. Like Drayano's many other Pokémon hacks, it makes all Pokémon available, makes changes to a variety of different Pokémon to increase their viability, increases the difficulty compared to the official games, and makes some minor story changes.",Nintendo DS,RPG,4.1,106.0,3.0,25.0,11.0,17.0,6.0,GBAtemp | Drayano60,1
Mobile AR games like Pokémon GO,Camp Pokémon,10009,0.3947763038758227,"Oct 21, 2014",,"Camp Pokémon is a mobile app intended to teach younger children the basics of Pokémon through interactive and fun games. There are 6 mini-games and each earns players Gold, Silver and Bronze medals, depending on their score or completion time. Players may also win Pokémon Pins which are registered to their Rewards Book.",Android | iOS,Simulator,1.6,53.0,0.0,1.0,4.0,14.0,1.0,The Pokémon Company International,3
Mobile AR games like Pokémon GO,Pokémon Ultra Moon,1312,0.3934873828700069,"Nov 16, 2017",,"""Take on the role of a Pokémon Trainer and uncover new tales, and unravel the mystery behind the two forms reminiscent of the Legendary Pokémon. With new story additions and features this earns Pokémon Ultra Sun and Pokémon Ultra Moon the name ""Ultra!"" Another adventure is about to begin!
New Pokémon forms have been discovered in the Alola region in Pokémon Ultra Sun and Pokémon Ultra Moon! These forms are reminiscent of the Legendary Pokémon Solgaleo, Lunala, and Necrozma, first revealed in Pokémon Sun and Pokémon Moon. Head out on an epic journey as you solve the mystery behind these fascinating Pokémon! In this expanded adventure, get ready to explore more of the Alola region, catch more amazing Pokémon, and battle more formidable foes in Pokémon Ultra Sun and Pokémon Ultra Moon!""",Nintendo 3DS,Adventure | RPG,3.3,3900.0,111.0,745.0,259.0,413.0,197.0,Game Freak | Nintendo,1
Mobile AR games like Pokémon GO,Pokémon Ultra Sun,1259,0.3927035143872986,"Nov 16, 2017",,"""Take on the role of a Pokémon Trainer and uncover new tales, and unravel the mystery behind the two forms reminiscent of the Legendary Pokémon. With new story additions and features this earns Pokémon Ultra Sun and Pokémon Ultra Moon the name ""Ultra!"" Another adventure is about to begin!
New Pokémon forms have been discovered in the Aloha region in Pokémon Ultra Sun and Pokémon Ultra Moon! These forms are reminiscent of the Legendary Pokémon Solgaleo, Lunala, and Necrozma, first revealed in Pokémon Sun and Pokémon Moon. Head out on an epic journey as you solve the mystery behind these fascinating Pokémon! In this expanded adventure, get ready to explore more of the Alola region, catch more amazing Pokémon, and battle more formidable foes in Pokémon Ultra Sun and Pokémon Ultra Moon!""",Nintendo 3DS,Adventure | RPG,3.3,3900.0,120.0,663.0,240.0,427.0,205.0,Game Freak | Nintendo,1
Mobile AR games like Pokémon GO,Pokémon Insurgence,23361,0.7690846920013428,"May 13, 2015",['1ofthe4rocketbros'],"A brand new Pokémon adventure based in the Torren Region! Pokemon Insurgence is a fangame for the Pokemon series based in a brand new region with fun mechanics such as Delta Pokemon, Armored Pokemon, secret bases, online trading, character customization and so much more!","['Windows PC', 'Mac']","['Adventure', 'RPG', 'Turn Based Strategy']",3.5,220.0,11.0,56.0,20.0,23.0,21.0,,1
Mobile AR games like Pokémon GO,Pokémon Pearl,1149,0.401750823889454,"Sep 28, 2006",,"Pokémon Pearl Version and Diamond Version are role-playing games (RPGs) developed by Game Freak and published by Nintendo for the Nintendo DS. With the enhanced remake Pokémon Platinum, the games comprise the fifth installment and fourth generation of the Pokémon series of RPGs. First released in Japan on September 28, 2006, the games were later released to North America, Australia, and Europe over the course of 2007.
Like previous Pokémon games, Diamond and Pearl chronicle the adventures of a young Pokémon trainer as he/she trains and battles Pokémon while also thwarting the schemes of a criminal organization. The games add many new features, such as Internet play over the Nintendo Wi-Fi Connection and changes to battle mechanics and Pokémon Contests, along with addition of 107 new Pokémon. The games are independent of each other but feature largely the same plot and while both can be played separately, it is necessary to trade between them in order to complete the games' Pokédexes.",Nintendo DS,Adventure | RPG | Turn Based Strategy,3.6,6800.0,40.0,331.0,151.0,487.0,186.0,Nintendo | Game Freak,1
Mobile AR games like Pokémon GO,Walt Disney's The Jungle Book Rhythm N' Groove,7251,0.7683579921722412,"Nov 01, 2000","['Buena Vista Games', 'Ubisoft']","Sampling a good beat from Dance Dance Revolution, Disney Interactive and Ubi Soft have a new groove going in Jungle Book: Rhythm n' Groove. The game brings all of your favorite characters from Disney's animated movie The Jungle Book and gives them something to dance to. You get to see Baloo, Mowgli, King Louie, and others get their Jungle Boogie going to remixed Jungle Book songs like ""Bear Necessities"". Two players can battle it out for King of the Jungle in two-player dance-offs. Yo Bagheera... Do the Funky Panther!","['Windows PC', 'PlayStation', 'PlayStation 2']",['Music'],2.4,49.0,0.0,7.0,1.0,4.0,4.0,,3
Mobile AR games like Pokémon GO,Mario Party-e,30484,0.7698006629943848,"Feb 18, 2003","['Nintendo', 'indieszero Co., Ltd.']","Mario Party-e is a board game for the Game Boy Advance that uses the e-Reader accessory. It comes with 64 cards, a playboard, and an instruction booklet. Games consist of one player or multi-player duels, and include the likes of Cast Away Mario (which has you attempting to catch the correct fish), Balloon Burst (a remake of Hot Potato) and Daisy's Rodeo, where you must press the right buttons in time to keep Daisy from falling off of the bucking Bowser.",['Game Boy Advance'],"['Arcade', 'Puzzle']",2.0,22.0,0.0,11.0,8.0,15.0,3.0,,0
Mobile AR games like Pokémon GO,Bounty Battle,21861,0.7704914808273315,"Sep 10, 2020","['Dark Screen Games', 'Merge Games']","Bounty Battle is the indie fighting game -- a new multiplayer 2D fighting game, where you can square off as your favorite indie hero against other indie heroes from games like Guacamelee!, Darkest Dungeon, Dead Cells, and Psychonauts 2 among other awesome indies. The game features more than 30 character, each with their own companion Minion and unique abilities. It’s Super Smash Bros. meets indie games where you battle across levels inspired from indie game worlds with up to 4 players","['Windows PC', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Arcade', 'Fighting', 'Indie']",,2.0,0.0,1.0,9.0,1.0,1.0,,0
Mobile AR games like Pokémon GO,Pokémon Red,524,0.7725554704666138,"Feb 27, 1996","['Nintendo', 'Game Freak']","Pokémon Red, along with Pokémon Green, are the first video games in the Pokémon series of games. They are the first paired versions of Generation I. Developed over the course of several years, Red and Green established several standards for later Pokémon games and sequels. They take place in the Kanto region, with the player having to collect eight Gym Badges to become the Pokémon Champion while also completing the Pokédex by collecting all 151 Pokémon.","['Nintendo 3DS', 'Game Boy']","['Adventure', 'RPG', 'Turn Based Strategy']",3.4,9900.0,66.0,489.0,180.0,873.0,297.0,,1
