Query,Title,ID,Similarity,Release_Date,Developers,Summary,Platforms,Genres,Rating,Plays,Playing,Backlogs,Wishlist,Lists,Reviews,Developer,Score
Building and crafting games like Minecraft,After Dark Games,35861,0.926200503214866,TBD,[],,[],[],3.8,5.0,0.0,1.0,2.0,1.0,0.0,,0
Building and crafting games like Minecraft,Football Games Room,31640,0.926200503214866,TBD,[],,[],[],,1.0,0.0,0.0,0.0,1.0,0.0,,0
Building and crafting games like Minecraft,Marine Heavy Gunner: Vietnam,28312,0.8662556440327014,"Aug 22, 2004","['Brainbox Games', 'Groove Games']",,['Windows PC'],['Shooter'],1.7,6.0,0.0,0.0,0.0,3.0,2.0,,0
Building and crafting games like Minecraft,Winter X Games SnoCross,28162,0.926200503214866,TBD,[],,[],[],3.0,3.0,0.0,0.0,0.0,0.0,0.0,,0
Building and crafting games like Minecraft,Cube Creator 3D,38481,0.9944119386126444,"Apr 23, 2015",['Big John Games'],Cube Creator 3D is a crafting and exploration game with a voxel-based art-style.,['Nintendo 3DS'],['Adventure'],2.1,13.0,0.0,1.0,0.0,1.0,1.0,,3
Building and crafting games like Minecraft,Rubik's Games,23201,1.0162576360623947,TBD,[],,[],[],,0.0,0.0,0.0,3.0,0.0,0.0,,0
Building and crafting games like Minecraft,duplicate Alder's Blood: Prologue,18829,1.0427944681161163,TBD,"['Shockwork Games', 'No Gravity Games']",,[],[],,1.0,0.0,8.0,0.0,2.0,1.0,,0
Building and crafting games like Minecraft,Hoyle Puzzle Games,17788,1.1134070840428476,TBD,[],A collection of puzzle games.,[],['Puzzle'],,3.0,0.0,0.0,0.0,0.0,0.0,,0
Building and crafting games like Minecraft,Floret Bond,35820,1.1222493831778395,TBD,[],A free fantasy Visual Novel & Crafting Sim about a magical polyamorous romance.,[],['Visual Novel'],,1.0,0.0,0.0,0.0,0.0,0.0,,0
Building and crafting games like Minecraft,Girl and Boy dressup miraculous games,25137,1.1783313988023791,TBD,[],,[],[],,0.0,0.0,0.0,0.0,1.0,0.0,,0
Building and crafting games like Minecraft,Smart Girl's: Party Games,36593,1.2771420080338858,TBD,['505 Games'],,[],[],,2.0,0.0,0.0,0.0,0.0,0.0,,0
Building and crafting games like Minecraft,Bakushow,9835,0.926200503214866,TBD,['Rising Star Games'],,[],[],,1.0,0.0,2.0,1.0,2.0,0.0,,0
Building and crafting games like Minecraft,Opus Magnum,16068,0.736909031867981,"Dec 07, 2017",['Zachtronics'],"Master the intricate, physical machinery of the transmutation engine— the alchemical engineer’s most advanced tool— and use it to create vital remedies, precious gemstones, deadly weapons, and more.
Design Machines - Design and build machines that carry out alchemical processes using a variety of components.
Open-Ended Puzzles - Compete against your friends and the world to build the simplest, fastest, and most compact solutions. Export animated GIFs to show them off.
Steam Workshop - Make and share your own puzzles with full Steam Workshop integration and an easy-to-use puzzle editor.
Solitaire Minigame - Take a break with Sigmar’s Garden, an original alchemy-based solitaire game.","['Windows PC', 'Mac', 'Linux']","['Indie', 'Puzzle', 'Simulator']",4.0,445.0,36.0,206.0,94.0,74.0,36.0,,0
Building and crafting games like Minecraft,Block Craft 3D: Crafting & Building Game,17657,1.8327712220461885,TBD,[],,[],[],,1.0,0.0,0.0,2.0,0.0,0.0,,3
Building and crafting games like Minecraft,Star Realms,6393,0.7191967964172363,"Aug 13, 2014","['White Wizard Games', 'Wise Wizard Games']","Star Realms is a card-based deck building science-fiction tabletop game, designed by Rob Dougherty and Darwin Kastle and published in 2014 by Wise Wizard Games. The game started out as a Kickstarter campaign in 2013. The goal of Star Realms is to destroy your opponent or opponents by purchasing cards using ""trade"" points and using these cards to attack your opponent's ""authority"" using your ""combat"" points. The game takes place in a distant future where different races compete to gain resources, trade and outmaneuver each other in a race to become ruler of the galaxy.
Star Realms is similar to other deck building games, like Ascension and Dominion.","['Windows PC', 'Android', 'Mac', 'iOS']","['Card & Board Game', 'Strategy', 'Turn Based Strategy']",3.5,38.0,6.0,5.0,0.0,6.0,4.0,,0
Building and crafting games like Minecraft,Caterpillar Construction Zone,18812,0.7298291921615601,"Dec 21, 1999","['Realtime Associates', 'Mattel Interactive']","Did you ever wonder what it would be like to work construction? More importantly, did you ever want to drive one of those really big Caterpillar trucks? Now you can live out your fantasies with Matchbox Caterpillar Construction Zone. You will get to drive 11 different Caterpillar trucks including Track Type Tractor, Integrated Toolcarrier, Articulated Truck, Challenger Agricultural Tractor, Lexicon Combine, Log Skidder, Wheel Loader, Paver and Backhoe Loader. In each level, you are given a construction task to complete, such as building a pool or repairing a road. Luckily, George, the construction foreman gives you guidance. If you listen to him, you should be able to build everything in Matchbox Caterpillar Construction Zone",['Game Boy Color'],['Simulator'],1.9,16.0,0.0,2.0,1.0,9.0,4.0,,0
Building and crafting games like Minecraft,Miniland,36250,0.7283756136894226,"Apr 10, 2023",['Gameparic'],"The world doesn't generate itself - you do it, shape the world as you wish! Start with nothing, and build dream houses for goblins and yourself while exploring, collecting resources, crafting, building, fighting, farming... and more!
Miniland is a game where you can do anything you want to! Of course you will still need to eat something from time to time, but beside that, there are no restrictions!
You start with a small patch of land, that with time you can expand by yourself with biome tiles which you receive every day.
In no time, you will find yourself in a big and pretty house with a farm beside, crafting new tools and exploring caves.",['Windows PC'],"['Adventure', 'Indie', 'Simulator', 'Strategy']",,1.0,0.0,1.0,9.0,3.0,0.0,,3
Building and crafting games like Minecraft,CodeSpells,25165,0.7283421754837036,"Aug 05, 2015",['ThoughtSTEM'],"When we were young, wizards like Gandalf and Dumbledore struck a chord in our minds. We spent hours pretending to be wizards and casting epic imaginary spells. Now, we want to bring that kind of creative freedom to video games. Instead of giving the player pre-packaged spells, CodeSpells allows you to craft your own magical spells. It's the ultimate spellcrafting sandbox. 
What makes it all possible is code. The game provides a coding interface where you can specify exactly what your spells will do. This interface is intuitive enough for individuals (young and old) who have never coded before. But skilled coders will also enjoy using their coding skills in new and creative ways! Even children can use this interface to make mountains out of the terrain, make an impenetrable force field around yourself, or even make a golem creature out of the surrounding rocks. The sky is the limit!","['Windows PC', 'Mac']","['Adventure', 'Indie', 'Simulator']",,1.0,0.0,1.0,0.0,0.0,0.0,,0
Building and crafting games like Minecraft,Monsterseed,21004,0.7268626689910889,"May 01, 1999",[],"Monster Seed obviously takes influence from the popular animal raising/fighting genre; specifically games like Pokémon and Monster Rancher. Of course, it does do a few things differently. One major difference is the fantasy setting. No ranches or medical settings here, no sir. Another key difference is in the overall presentation; Monster Seed's gameplay and interface are a lot more simple than most other breeding games.
Similar to mother games in the genre, there's a brief tutorial of sorts, and then you're off to gather your own creatures, earning better seeds and other breeding components as you go. Just be careful with your critters, because if they die in battle, they're gone for good. Granted you can always breed more, but it can certainly set you back if your creature hatches at level five, but you lost a level twelve.",['PlayStation'],[],2.8,10.0,0.0,15.0,5.0,8.0,0.0,,0
Building and crafting games like Minecraft,Etherlords,31232,0.7268478274345398,"Nov 12, 2001","['Nival Interactive', 'Fishtank Interactive']","Etherlords is an exciting mix of turn-based strategy and fantasy trading card game. Innovative game mechanics that first appeared in this game formed the basics of most modern games of this genre.
Enter the world of Etherlords as a champion of one of the four great magical races: the powerful Chaots, the brilliant Kinets, the empathetic Vitals, or the ruthless biomechanical Synthets. Create a powerful deck of cards to summon troops who will follow your every command: exploring the world, conquering territories, battling the minions of enemy lords and ferocious creatures unleashed by the disturbances in the flow of the Ether. Build forces, create spells, and engage in diplomacy. Collect essential resources to fuel your armies, upgrade and enhance your spell sets, and create powerful spell books for conducting duels in the best traditions of trading card gameplay.",['Windows PC'],"['RPG', 'Strategy', 'Turn Based Strategy']",5.0,9.0,1.0,23.0,3.0,5.0,0.0,,0
Building and crafting games like Minecraft,Forager,1896,0.7265002727508545,"Apr 18, 2019","['HopFrog', 'Humble Games']","Forager is the popular crafting, exploration and base building game that can best be defined as “the idle game that you want to actively keep playing”.
A quirky mix between old school 2D Zelda experiences and modern Minecraft or Terraria-like crafting games that places players into a small piece of land with just a pickaxe and a desire for expansion and exploration.
Players can buy procedurally generated lands to uncover secrets, solve puzzles, find dungeons, treasure and forgotten relics and to expand their sprawling bases. Nearly impossible to put down, there is always something to manage or work towards!","['Windows PC', 'Android', 'Linux', 'PlayStation 4', 'iOS', 'Xbox One', 'Nintendo Switch']","['Adventure', 'Indie', 'Puzzle', 'RPG', 'Simulator', 'Strategy']",3.3,2000.0,58.0,372.0,203.0,191.0,145.0,,3
Building and crafting games like Minecraft,Kalyzmyr,8171,0.7255633473396301,"Mar 11, 2022","['Psychoseel', 'Next in Game']","Kalyzmyr is a short fantasy game about a legendary warrior, Smyrna, escaping from a dungeon called Kalyzmyr. The game is a simplistic mix of popular gameplay elements like tower defense, dungeon crawler and hack'n slash with lots of button mashing and random generated interactions and loot. Fight and defend through hordes of demons in this old-school fast-paced action game. Each floor starts with a defense phase where you defend yourself from hordes of creatures by buying and upgrading defensive equipment. Kill monsters to earn money. Loot chests to level up your equipment.",['Windows PC'],"['Adventure', 'Brawler', 'Indie', 'Platform', 'Strategy', 'Turn Based Strategy']",,0.0,0.0,2.0,0.0,1.0,0.0,,0
Building and crafting games like Minecraft,Obitus,22993,0.7184329032897949,"Dec 31, 1991","['Psygnosis', 'Scenario Developments']","You're in the depths of your own worst nightmare... but this time there's no waking up.
Lost and alone in a dangerous and alien world you must discover where you are, how you got here... and how you are going to get out!
In a frantic search of the unfamiliar land you explore amazing forests, mines and underground complexes collecting objects and interacting with indigenous creatures.
Re-emerging into daylight you race along perfect parallax action scenes, dispatching enemies as you battle even deeper into the unknown.
Impelling RPG with more than a dash of hack and slash.","['Atari ST/STE', 'SNES', 'Amiga', 'PC DOS']","['Adventure', 'Fighting', 'RPG']",2.0,6.0,0.0,15.0,13.0,8.0,1.0,,0
Building and crafting games like Minecraft,Under the Ocean,6778,0.7232487797737122,TBD,"['Paul Greasley', 'Michael Reitzenstein']","Overcome the weather, vicious animals, injuries, disease, dehydration and famine to build your home on a deserted island. 
You start out shipwrecked, thirsty and alone. Start your campfire, find weapons and forage for food before the night sets in. 
You scavenge what you can from what's washed up on the beach; but from then on, you're on your own. 

Hundreds of items interact in strange and unexpected ways. 
Attach glow worms to spears to light your way. Attach explosives to make them deadly. Attach a rifle because - well, why not? 
Craft your own shelter, bridges and walls. Build traps to snare animals. 

Travel through beaches, caves and jungles. Swim through lakes and raft over oceans. 
Search for exotic crafting materials in hidden and deadly locations. 
Find your way home.",['Windows PC'],"['Adventure', 'Platform', 'Simulator']",,6.0,0.0,1.0,0.0,0.0,1.0,,0
Building and crafting games like Minecraft,Starforge,21947,0.7211699485778809,"Sep 18, 2014",['CodeHatch'],"StarForge is a game about gathering resources, building bases, crafting anything you want, and surviving on an alien planet. Earth's star is dying and humanity transferred as much technology and resources as possible and left on a one way mission to populate another planet.
StarForge was inspired by Halo, Warcraft 3, Borderlands, Terraria, and Minecraft. It borrows elements from the RTS, FPS, RPG, Voxel Builder, Tower Defense, and Physics Sandbox genres. We are building a dark and serious universe and want the player to live out their own unique story on the procedural planet.","['Windows PC', 'Mac']","['Adventure', 'Indie', 'Shooter', 'Simulator']",0.7,24.0,0.0,3.0,1.0,5.0,4.0,,3
Building and crafting games like Minecraft,Board Games Gallery (10 Games),38927,1.3723631296926082,TBD,[],,[],[],,0.0,0.0,0.0,0.0,1.0,0.0,,0
Building and crafting games like Minecraft,Dungeon Village 2,26090,0.7206547856330872,"Mar 11, 2021",[],"A new legend begins here!
Build and manage a town in grasslands, snow fields, even in the underworld! Set up inns, weapon stores, and more to convince adventurers to come visit.
Use items and equipment to power up your adventurers and help them get more gold and experience from their quests. Be on the lookout for new dungeons to explore and new monsters to fight!
Need help attracting adventurers? Try building new facilities, selling new kinds of food, or improving the local area to earn Titles. Keep experimenting, and you might stumble on some rare awards...
As your town develops and becomes more popular, adventurers won't just visit, but move in for good!","['Windows PC', 'PlayStation 4', 'iOS']","['Adventure', 'Indie', 'RPG', 'Simulator', 'Strategy']",,4.0,1.0,2.0,3.0,0.0,0.0,,1
Building and crafting games like Minecraft,Conquests of the Longbow: The Legend of Robin Hood,27636,0.7205516695976257,"Dec 31, 1991",['Sierra On-Line'],"Conquests of the Longbow is an adventure game and a follow-up to Conquests of Camelot. It uses an icon-based interface common to most contemporary Sierra adventures. Like its spiritual predecessor, it differs from most other games in the genre by reducing traditional inventory-based puzzles in favor of exploration and varied tasks dictated by the situation at hand. These include talking to characters, gathering information, making decisions, solving riddles, or participating in mini-games such as combat, archery contest, and Nine Men's Morris (with adjustable difficulty).","['Amiga', 'PC DOS']","['Adventure', 'Point-and-Click', 'Puzzle']",4.1,15.0,1.0,22.0,13.0,22.0,2.0,,0
Building and crafting games like Minecraft,Garry's Mod,308,0.7197502851486206,"Dec 24, 2004","['Facepunch Studios', 'Valve']","Garry's Mod is a physics sandbox. There aren't any predefined aims or goals. We give you the tools and leave you to play.
You spawn objects and weld them together to create your own contraptions - whether that's a car, a rocket, a catapult or something that doesn't have a name yet - that's up to you. You can do it offline, or join the thousands of players who play online each day.
If you're not too great at construction - don't worry! You can place a variety of characters in silly positions. But if you want to do more, we have the means.","['Windows PC', 'Mac', 'Linux']","['Indie', 'Simulator']",3.9,13000.0,236.0,606.0,272.0,567.0,677.0,,2
Building and crafting games like Minecraft,Dwarf Fortress,1141,0.7193723917007446,"Dec 06, 2022","['Bay 12 Games', 'Kitfox Games']","In this complex construction/management/roguelike simulation, every generated world brings a unique challenge, whether it’s dwarves with their own simulated personalities or aquifers. Observe what makes your civilization fall into eventual decline, and learn for next time… until something else inevitably goes wrong.
The combat model includes skills, body parts, material properties, aimed attacks, wrestling, pain, nausea, various poison effects, and much more.
It’s difficult to convey the depth of the generation. Hundreds of animals and monsters, many of which are randomly created for each world, as well as generated poetry, musical forms, instruments, and dances for your dwarves to practice and perform. A dynamic weather model tracks wind, humidity, and air masses to create fronts, clouds, storms, and blizzards. Over two hundred rock and mineral types can appear, in their proper geological environments.",['Windows PC'],"['Indie', 'RPG', 'Simulator', 'Strategy']",4.5,330.0,74.0,272.0,267.0,66.0,36.0,,2
Building and crafting games like Minecraft,Rising World,30500,0.7192930579185486,"Dec 03, 2014","['JIW-Games', 'KISS ltd']","Rising World is an open-world sandbox game with randomly generated, fully destructible environments.
Starting with the most basic of tools, collect resources to survive in the wildness. Evolve your world to create one of the biggest cities of all time or a gigantic castle, or simply let your imagination run riot! If being creative is all too much, just connect with your friends and get them to help.
Rising World is a procedurally generated world, with fully textures landscapes, over 200 different building materials, loads of tools and many other items to help you create OR destroy your world without any restrictions.","['Windows PC', 'Mac', 'Linux']","['Adventure', 'Indie', 'RPG']",3.4,11.0,0.0,4.0,2.0,2.0,0.0,,3
Building and crafting games like Minecraft,Weirdlands,34415,0.7215368747711182,TBD,['Martin Mejak'],"Weirdlands is a single player RPG inspired by classics like Final Fantasy, Earthbound, Undertale, etc., but it's also very much its own thing. There is a big point&click slant. Your companions are spirits you recruit. You can play by the rules or go and destroy those rules.
The main thing will be exploration of the world and its lore, and interaction with your companions and NPCs you meet. It's a story that deals with freedom, control, exploitation and oppressive power structures.
If you don't like to grind you won't have to. But if you want, you can go and try to catch them all, and defeat all the optional bosses. There's a New Game+ for those who want even more.",[],"['Adventure', 'Indie', 'Point-and-Click', 'RPG']",,1.0,0.0,4.0,4.0,2.0,0.0,,1
Building and crafting games like Minecraft,Full Metal Planet,35031,0.7210636734962463,"Dec 31, 1989",['Infogrames'],"Full Metal Planète is a tie-in of a board game of the same name. Up to four players land on a planet with their motherships, trying to gather as much ore as possible within 24 game rounds.
This almost sounds like a happy, idyllic round of pick-the-flowers, if it weren't for the truckload of tanks and destroyers that each players happens to have in the cargo area of his mothership. So the players usually spend an equal amount of time picking up ore and bashing their contenders' heads in.
The computer game is an accurate conversion of the board game; virtually every feature is present. Strategy is needed to succeed in the game. The only semi-random thing are the tides (high tide, low tide, and something in-between) which can strand boats and engulf tanks, but even they can be partially predicted.","['Amiga', 'PC DOS']",['Strategy'],,1.0,0.0,2.0,2.0,1.0,0.0,,0
Hardest Souls-like games on PlayStation 5,Dead Nation: Apocalypse Edition,5974,0.7751796245574951,"Mar 04, 2014","['Housemarque', 'Sony Computer Entertainment']","Dead Nation is a top-down shoot 'em up video game for the PlayStation 3 developed by Finnish video game developer Housemarque. It was released on November 30, 2010 in North America, and December 1 in Europe, on PlayStation Network. Dead Nation takes place in a fictional world afflicted by a zombie apocalypse. The player can play as a male or female character and fight different types of zombies. Dead Nation was one of the games given by Sony as part of their 'Welcome Back' package because of the PlayStation intrusion. In February 2014 a PlayStation 4 version of the game titled the Apocalypse Edition was announced. The Road of Devastation DLC was released at launch, while the main game was free for PlayStation Plus subscribers in March 2014.","['PlayStation 4', 'PlayStation 3', 'PlayStation Vita']","['Brawler', 'Shooter']",3.0,157.0,2.0,37.0,11.0,26.0,3.0,,0
Hardest Souls-like games on PlayStation 5,Kingdom Hearts 0.2 Birth by Sleep: A fragmentary passage,1739,0.7700992822647095,"Jan 12, 2017","['(Archive) Square Enix Business Division 3', 'Square Enix']","A short sequel to Kingdom Hearts: Birth By Sleep that partially takes place during the events of the first Kingdom Hearts, A fragmentary passage gets its name from a hidden ending to BBS and tells the story of Master Aqua's ten-year journey through the Realm of Darkness. 0.2 acts as a prologue to the upcoming Kingdom Hearts III, and also as a demo of Kingdom Hearts traversal, combat, and graphics in Unreal Engine 4 as it will appear in KH3. This game is only playable as part of the collection Kingdom Hearts 2.8: Final Chapter Prologue.","['Windows PC', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Brawler', 'RPG']",3.4,3400.0,10.0,621.0,157.0,366.0,165.0,,1
Hardest Souls-like games on PlayStation 5,Worms Armageddon,2063,0.7724885940551758,"Jan 29, 1999","['Team17', 'Infogrames Europe']","Those intrepid invertebrates return with a vengeance in the much-loved Worms Armageddon. It’s a whole new can of worms! It’s hilarious fun that you can enjoy on your own or with all your friends.
Worms Armageddon was originally developed as an expansion pack to Worms 2 and initially titled Wormageddon before it was released as a standalone game. Worms Armageddon was acclaimed by critics, who praised the refined gameplay and stylized graphics, and it has been featured in a number of ""greatest games of all time"" lists. Worms Armageddon is still updated periodically as of 2020, and was released on the Steam platform in 2013.","['Windows PC', 'PlayStation 4', 'PlayStation 3', 'PlayStation', 'Nintendo 64', 'PlayStation 5', 'Dreamcast', 'PlayStation Portable']","['Platform', 'Shooter', 'Strategy']",3.8,2300.0,17.0,164.0,67.0,218.0,69.0,,0
Hardest Souls-like games on PlayStation 5,Retro City Rampage,3704,0.7718595862388611,"Oct 09, 2012",['Vblank Entertainment'],"Retro City Rampage is a downloadable action-adventure video game for WiiWare, Xbox Live Arcade, PlayStation Network and Microsoft Windows developed by Vblank Entertainment. It is a parody of retro games and '80s and '90s pop culture, as well as Grand Theft Auto and similar games. It was released on October 9, 2012, for PlayStation 3, PlayStation Vita, Microsoft Windows; on January 2, 2013, for Xbox Live Arcade; and on February 28, 2013, for WiiWare. Retro City Rampage was the last original game released for the WiiWare service globally until Deer Drive Legends was ported to the service the following November.","['Windows PC', 'Xbox 360', 'PlayStation 3', 'Wii', 'Nintendo 3DS', 'PlayStation Vita']","['Adventure', 'Arcade', 'Indie', 'Puzzle', 'Racing', 'Shooter']",2.9,210.0,1.0,56.0,20.0,29.0,4.0,,0
Hardest Souls-like games on PlayStation 5,Kingdom Hearts III: ReMind,1948,0.7717104554176331,"Jan 23, 2020","['Square Enix', 'Disney Interactive Studios']","Kingdom Hearts III Re Mind is a DLC expansion of Kingdom Hearts III. It was released on PlayStation 4 on January 23, 2020, and was released for Xbox One on February 25, 2020.
There are two versions of the DLC available for purchase; a standard edition costing $29.99, and a second edition including a recording of the Kingdom Hearts Orchestra -World of Tres- Osaka performance, costing $39.99. Additionally, a free patch became available shortly before the DLC's release, which grants players the ability to unlock Oathkeeper and Oblivion Keyblades free of charge.","['Windows PC', 'PlayStation 4', 'Xbox One']","['Adventure', 'Brawler', 'RPG']",4.0,2100.0,45.0,561.0,342.0,232.0,138.0,,0
Hardest Souls-like games on PlayStation 5,Labyrinth Cross Blood,20414,0.7705132365226746,"Dec 23, 2010","['Experience Inc.', 'Kadokawa Games']","Labyrinth Cross Blood is a first-person RPG dungeon crawler that uses a team of 6 characters with a choice of 2 classes each. The game was ported to the Xbox 360, new events and added voice acting, with the subtitle ""Reloaded"" in 2011. This new content was available on PC through a patch on the developers site.
It was later remade for the PlayStation Vita with the subtitles ""Infinity"", in 2012, and had an improved re-release ""Infinity Ultimate"", in 2014.
The game has been only released in Japan across all versions.
It is based in the same world as the Generation Xth trilogy.","['Windows PC', 'Xbox 360']","['Adventure', 'RPG']",,0.0,0.0,2.0,8.0,1.0,0.0,,0
Hardest Souls-like games on PlayStation 5,Retro City Rampage DX,4085,0.7701593637466431,"Feb 05, 2014","['Vblank Entertainment', 'Vblank Entertainment, Inc.']","Open-world carjacking goes back to the '80s in this 8-BIT nostalgic throwback.
Run missions! Outrun the law! Rampage the city with weapons, power-ups and vehicles.
This send-up to '80s and '90s video games and pop-culture includes both a full Story Mode of open-world adventure as well as an Arcade Mode for quick pick-up-and-play action. If that's not enough, it also packs an interactive city full of shops, minigames, customizations, collectibles, special guest stars, and more.","['Windows PC', 'Android', 'Mac', 'Linux', 'PlayStation 4', 'iOS', 'PlayStation 3', 'Wii', 'Nintendo 3DS', 'PlayStation Vita', 'Nintendo Switch', 'PlayStation Portable']","['Adventure', 'Arcade', 'Indie', 'Racing', 'Shooter']",2.9,507.0,4.0,172.0,50.0,52.0,16.0,,0
Hardest Souls-like games on PlayStation 5,BloodRayne: Betrayal,6185,0.7685580849647522,"Sep 06, 2011","['WayForward Technologies', 'Majesco Entertainment']","BloodRayne: Betrayal is a 2011 side-scrolling action-adventure game. It is the third title in the BloodRayne series. Unlike the previous 3D hack 'n slash games before it, this game is a 2D side scroller with HD graphic sprites and very bloody attacks. It's unknown whether or not the game takes place in the same continuity as the rest of the series as its story seems self-contained. The game has a high level of difficulty, comparable to that of games such as Ninja Gaiden and some of the achievements require hours of work to achieve.","['Windows PC', 'Xbox 360', 'PlayStation 3']","['Brawler', 'Platform']",2.7,106.0,2.0,75.0,33.0,21.0,5.0,,0
Hardest Souls-like games on PlayStation 5,The Witch's House MV,21643,0.7657573223114014,"Oct 31, 2018","['Fummy', 'DANGEN Entertainment']","The Witch's House, originally released in 2012, falls within the tradition of Japanese horror RPGs with heavy emphasis on puzzle-solving and jump scares. The Witch's House is deliberately designed with traps at almost every turn--sudden death is unpredictable and it keeps players on their toes. Anything can happen at any time.
With completely remastered visuals, The Witch's House MV will feel fresh to even the most familiar old-school fans. Fans will also be greeted by a new difficulty mode that includes new events upon completion of the base game.","['Windows PC', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Adventure', 'Indie', 'Puzzle', 'RPG']",3.8,271.0,0.0,81.0,106.0,69.0,26.0,,0
Hardest Souls-like games on PlayStation 5,Mortal Kombat: Komplete Edition,3142,0.7677702903747559,"Feb 28, 2012","['High Voltage Software', 'WB Games']","This Komplete Edition is a re-release of the original game. It includes the full game, alongside all previously released downloadable content. It also includes the Mortal Kombat: Songs Inspired by the Warriors album (including a bonus track) and the 1995 Mortal Kombat movie for download, via the PlayStation Store or Xbox Live Zune.
For the PS Vita and Windows this is the first release of the game. It has the same content as well as new costumes and a new Challenge Tower (Vita version only) not featured in the versions for other platforms.","['Windows PC', 'Xbox 360', 'PlayStation 3', 'PlayStation Vita']",['Fighting'],3.8,1200.0,8.0,100.0,21.0,97.0,35.0,,0
Hardest Souls-like games on PlayStation 5,Assassin's Creed: Odyssey - Medusa Edition,9082,0.7669938802719116,"Dec 31, 2018",['Ubisoft Québec'],"The Medusa Edition of the 2018 game Assassin's Creed: Odyssey is a European-only exclusive game, comes in a limited edition cardboard box, and contains: 

.- The game Assassin's Creed: Odyssey 
.- The the Kronos Gear Pack and XP and Drachma Boost as extra downloadable content (DLC). 
.- The extra mission The Blind King 
.- Early access, three days prior to the actual launch date. 
.- A world map 
.- Official soundtrack CD 
.- An art book 
.- An Ubicollectibles figurine of the Gorgon Medusa.","['Windows PC', 'PlayStation 4', 'Xbox One']","['Adventure', 'RPG']",,3.0,0.0,1.0,0.0,0.0,0.0,,0
Hardest Souls-like games on PlayStation 5,Juiced 2: Hot Import Nights,4616,0.7660636901855469,"Sep 17, 2007","['THQ', 'Juice Games']","Juiced 2: Hot Import Nights is a racing video game for various platforms. The PlayStation 2, Xbox 360 and Nintendo DS versions were released on September 17, 2007. The PlayStation Portable version was released on October 8, 2007. The PlayStation 3 version was released on October 22, 2007. The Microsoft Windows version was released on November 16, 2007. It is a sequel to the 2005 game Juiced. It was developed by Juice Games and published by THQ. It utilizes more advanced car modification methods in comparison to its predecessor.
A demo for the Xbox 360 version was released on Xbox Live Marketplace on July 19, 2007. A second, multiplayer demo appeared on September 14, 2007. Ursula Mayes is on the cover of the game on all platforms. A Wii version was planned but it was cancelled.","['Windows PC', 'Xbox 360', 'PlayStation 3', 'Nintendo DS', 'PlayStation 2', 'PlayStation Portable']",['Racing'],3.0,144.0,3.0,28.0,10.0,16.0,5.0,,0
Hardest Souls-like games on PlayStation 5,Digimon Story: Cyber Sleuth,2132,0.7656615972518921,"Feb 02, 2016","['Bandai Namco Entertainment', 'Media.Vision']","Digimon Story: Cyber Sleuth, developed by Media.Vision and published by Bandai Namco Entertainment, and based on the Digimon franchise. It is the fifth game in the Digimon Story series, following 2011's Super Xros Wars, and the first to be released on home consoles. A Digimon game that borrows and improves a lot of elements from Game Freak's Pokemon games, and Digimons can be Captured/Scanned. The battle system for this game has a lot similarities to CTB (conditional turn based) from Final Fantasy X.","['PlayStation 4', 'PlayStation Vita']","['Adventure', 'RPG', 'Strategy', 'Turn Based Strategy']",3.7,1600.0,132.0,721.0,278.0,218.0,73.0,,0
Hardest Souls-like games on PlayStation 5,Ghoulboy,11618,0.7651214599609375,"Nov 05, 2017","['Serkan Bakar', 'Dolores Entertainment']","GhoulBoy is a retro-inspired action platformer that combines the action-RPG genre with hack 'n' slash gameplay. Slay monsters, collect loot, avoid dangerous traps and defeat menacing bosses. GhoulBoy brings back the look and feel of the very best classic retro platformers from the '90s, introducing refreshed and engaging gameplay mechanics. If you miss platformers from the 16-bit era, GhoulBoy is for you. Ghoulboy is a retro-inspired action platformer. Explore a magical realm of dungeons, towns, treasures and devious monsters.","['Windows PC', 'PlayStation 4', 'Xbox One', 'PlayStation Vita', 'Nintendo Switch']","['Adventure', 'Arcade', 'Indie', 'Platform', 'RPG']",2.3,28.0,0.0,20.0,5.0,14.0,3.0,,0
Hardest Souls-like games on PlayStation 5,Assassin's Creed III: Liberation - Remastered,27422,0.7645225524902344,"Mar 29, 2019","['Ubisoft', 'Ubisoft Entertainment']","Assassin's Creed III: Liberation Remastered is a remastered version of Assassin's Creed III: Liberation.
The original game, developed by Ubisoft Sofia, made its debut on PlayStation Vita in 2012. Two years later, it received its HD version, released on PC, PlayStation 3, and Xbox 360.
This version incluide new character models, polished environment rendering, and more.
Gameplay mechanics have been revamped as well, improving your experience and your immersion.","['Windows PC', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Adventure', 'RPG']",2.4,155.0,1.0,75.0,13.0,37.0,16.0,,0
