Query,Title,ID,Similarity,Release_Date,Developers,Summary,Platforms,Genres,Rating,Plays,Playing,Backlogs,Wishlist,Lists,Reviews,Developer,Score
Building and crafting games like Minecraft,Board Games Gallery (10 Games),38927,1.3723631296926082,TBD,[],,[],[],,0.0,0.0,0.0,0.0,1.0,0.0,,0
Building and crafting games like Minecraft,Dungeon Village 2,26090,0.7206547856330872,"Mar 11, 2021",[],"A new legend begins here!
Build and manage a town in grasslands, snow fields, even in the underworld! Set up inns, weapon stores, and more to convince adventurers to come visit.
Use items and equipment to power up your adventurers and help them get more gold and experience from their quests. Be on the lookout for new dungeons to explore and new monsters to fight!
Need help attracting adventurers? Try building new facilities, selling new kinds of food, or improving the local area to earn Titles. Keep experimenting, and you might stumble on some rare awards...
As your town develops and becomes more popular, adventurers won't just visit, but move in for good!","['Windows PC', 'PlayStation 4', 'iOS']","['Adventure', 'Indie', 'RPG', 'Simulator', 'Strategy']",,4.0,1.0,2.0,3.0,0.0,0.0,,1
Building and crafting games like Minecraft,Conquests of the Longbow: The Legend of Robin Hood,27636,0.7205516695976257,"Dec 31, 1991",['Sierra On-Line'],"Conquests of the Longbow is an adventure game and a follow-up to Conquests of Camelot. It uses an icon-based interface common to most contemporary Sierra adventures. Like its spiritual predecessor, it differs from most other games in the genre by reducing traditional inventory-based puzzles in favor of exploration and varied tasks dictated by the situation at hand. These include talking to characters, gathering information, making decisions, solving riddles, or participating in mini-games such as combat, archery contest, and Nine Men's Morris (with adjustable difficulty).","['Amiga', 'PC DOS']","['Adventure', 'Point-and-Click', 'Puzzle']",4.1,15.0,1.0,22.0,13.0,22.0,2.0,,0
Building and crafting games like Minecraft,Garry's Mod,308,0.7197502851486206,"Dec 24, 2004","['Facepunch Studios', 'Valve']","Garry's Mod is a physics sandbox. There aren't any predefined aims or goals. We give you the tools and leave you to play.
You spawn objects and weld them together to create your own contraptions - whether that's a car, a rocket, a catapult or something that doesn't have a name yet - that's up to you. You can do it offline, or join the thousands of players who play online each day.
If you're not too great at construction - don't worry! You can place a variety of characters in silly positions. But if you want to do more, we have the means.","['Windows PC', 'Mac', 'Linux']","['Indie', 'Simulator']",3.9,13000.0,236.0,606.0,272.0,567.0,677.0,,2
Building and crafting games like Minecraft,Dwarf Fortress,1141,0.7193723917007446,"Dec 06, 2022","['Bay 12 Games', 'Kitfox Games']","In this complex construction/management/roguelike simulation, every generated world brings a unique challenge, whether it’s dwarves with their own simulated personalities or aquifers. Observe what makes your civilization fall into eventual decline, and learn for next time… until something else inevitably goes wrong.
The combat model includes skills, body parts, material properties, aimed attacks, wrestling, pain, nausea, various poison effects, and much more.
It’s difficult to convey the depth of the generation. Hundreds of animals and monsters, many of which are randomly created for each world, as well as generated poetry, musical forms, instruments, and dances for your dwarves to practice and perform. A dynamic weather model tracks wind, humidity, and air masses to create fronts, clouds, storms, and blizzards. Over two hundred rock and mineral types can appear, in their proper geological environments.",['Windows PC'],"['Indie', 'RPG', 'Simulator', 'Strategy']",4.5,330.0,74.0,272.0,267.0,66.0,36.0,,2
Building and crafting games like Minecraft,Rising World,30500,0.7192930579185486,"Dec 03, 2014","['JIW-Games', 'KISS ltd']","Rising World is an open-world sandbox game with randomly generated, fully destructible environments.
Starting with the most basic of tools, collect resources to survive in the wildness. Evolve your world to create one of the biggest cities of all time or a gigantic castle, or simply let your imagination run riot! If being creative is all too much, just connect with your friends and get them to help.
Rising World is a procedurally generated world, with fully textures landscapes, over 200 different building materials, loads of tools and many other items to help you create OR destroy your world without any restrictions.","['Windows PC', 'Mac', 'Linux']","['Adventure', 'Indie', 'RPG']",3.4,11.0,0.0,4.0,2.0,2.0,0.0,,3
Building and crafting games like Minecraft,Minecraft: Exploration Update,24785,0.3194831624413569,"Nov 14, 2016",,"Minecraft: Exploration Update is a major update for Minecraft that adds the Woodland Mansion and its mobs, cursed enchantments, new villager professions, mobs, and items.",Windows PC | Mac | Linux,Adventure | Simulator,3.9,13.0,0.0,0.0,0.0,4.0,1.0,Mojang Studios,3
Building and crafting games like Minecraft,Minecraft: Xbox 360 Edition,2723,0.3128940886903423,"May 09, 2012",,"Imagine it, build it! Minecraft: Xbox 360 Edition lets you create worlds from the comfort of your sofa. Play alone or play with your friends. Explore, build and conquer! At night monsters come out, so make sure to build a shelter before that happens. After that, your world is your imagination. Turn your hours into minutes with Minecraft!",Xbox 360,,3.9,2200.0,7.0,47.0,13.0,96.0,93.0,Mojang Studios,3
Building and crafting games like Minecraft,Troll Face Quest Video Games 2,21902,0.8807162633364933,"Feb 27, 2018",['SPIL GAMES'],,"['Android', 'iOS', 'Web browser']",['Point-and-Click'],1.8,9.0,0.0,0.0,0.0,0.0,0.0,,0
Building and crafting games like Minecraft,Beach Party Craze,28467,0.9161731015415396,"Jun 16, 2011",[],There's no party like a beach party and there's no game like Beach Party Craze!,['Nintendo DSi'],[],,3.0,0.0,2.0,0.0,0.0,0.0,,0
Building and crafting games like Minecraft,Obitus,22993,0.7184329032897949,"Dec 31, 1991","['Psygnosis', 'Scenario Developments']","You're in the depths of your own worst nightmare... but this time there's no waking up.
Lost and alone in a dangerous and alien world you must discover where you are, how you got here... and how you are going to get out!
In a frantic search of the unfamiliar land you explore amazing forests, mines and underground complexes collecting objects and interacting with indigenous creatures.
Re-emerging into daylight you race along perfect parallax action scenes, dispatching enemies as you battle even deeper into the unknown.
Impelling RPG with more than a dash of hack and slash.","['Atari ST/STE', 'SNES', 'Amiga', 'PC DOS']","['Adventure', 'Fighting', 'RPG']",2.0,6.0,0.0,15.0,13.0,8.0,1.0,,0
Building and crafting games like Minecraft,Kalyzmyr,8171,0.7255633473396301,"Mar 11, 2022","['Psychoseel', 'Next in Game']","Kalyzmyr is a short fantasy game about a legendary warrior, Smyrna, escaping from a dungeon called Kalyzmyr. The game is a simplistic mix of popular gameplay elements like tower defense, dungeon crawler and hack'n slash with lots of button mashing and random generated interactions and loot. Fight and defend through hordes of demons in this old-school fast-paced action game. Each floor starts with a defense phase where you defend yourself from hordes of creatures by buying and upgrading defensive equipment. Kill monsters to earn money. Loot chests to level up your equipment.",['Windows PC'],"['Adventure', 'Brawler', 'Indie', 'Platform', 'Strategy', 'Turn Based Strategy']",,0.0,0.0,2.0,0.0,1.0,0.0,,0
Building and crafting games like Minecraft,Weirdlands,34415,0.7215368747711182,TBD,['Martin Mejak'],"Weirdlands is a single player RPG inspired by classics like Final Fantasy, Earthbound, Undertale, etc., but it's also very much its own thing. There is a big point&click slant. Your companions are spirits you recruit. You can play by the rules or go and destroy those rules.
The main thing will be exploration of the world and its lore, and interaction with your companions and NPCs you meet. It's a story that deals with freedom, control, exploitation and oppressive power structures.
If you don't like to grind you won't have to. But if you want, you can go and try to catch them all, and defeat all the optional bosses. There's a New Game+ for those who want even more.",[],"['Adventure', 'Indie', 'Point-and-Click', 'RPG']",,1.0,0.0,4.0,4.0,2.0,0.0,,1
Building and crafting games like Minecraft,Forager,1896,0.7265002727508545,"Apr 18, 2019","['HopFrog', 'Humble Games']","Forager is the popular crafting, exploration and base building game that can best be defined as “the idle game that you want to actively keep playing”.
A quirky mix between old school 2D Zelda experiences and modern Minecraft or Terraria-like crafting games that places players into a small piece of land with just a pickaxe and a desire for expansion and exploration.
Players can buy procedurally generated lands to uncover secrets, solve puzzles, find dungeons, treasure and forgotten relics and to expand their sprawling bases. Nearly impossible to put down, there is always something to manage or work towards!","['Windows PC', 'Android', 'Linux', 'PlayStation 4', 'iOS', 'Xbox One', 'Nintendo Switch']","['Adventure', 'Indie', 'Puzzle', 'RPG', 'Simulator', 'Strategy']",3.3,2000.0,58.0,372.0,203.0,191.0,145.0,,3
Building and crafting games like Minecraft,Etherlords,31232,0.7268478274345398,"Nov 12, 2001","['Nival Interactive', 'Fishtank Interactive']","Etherlords is an exciting mix of turn-based strategy and fantasy trading card game. Innovative game mechanics that first appeared in this game formed the basics of most modern games of this genre.
Enter the world of Etherlords as a champion of one of the four great magical races: the powerful Chaots, the brilliant Kinets, the empathetic Vitals, or the ruthless biomechanical Synthets. Create a powerful deck of cards to summon troops who will follow your every command: exploring the world, conquering territories, battling the minions of enemy lords and ferocious creatures unleashed by the disturbances in the flow of the Ether. Build forces, create spells, and engage in diplomacy. Collect essential resources to fuel your armies, upgrade and enhance your spell sets, and create powerful spell books for conducting duels in the best traditions of trading card gameplay.",['Windows PC'],"['RPG', 'Strategy', 'Turn Based Strategy']",5.0,9.0,1.0,23.0,3.0,5.0,0.0,,0
Building and crafting games like Minecraft,Monsterseed,21004,0.7268626689910889,"May 01, 1999",[],"Monster Seed obviously takes influence from the popular animal raising/fighting genre; specifically games like Pokémon and Monster Rancher. Of course, it does do a few things differently. One major difference is the fantasy setting. No ranches or medical settings here, no sir. Another key difference is in the overall presentation; Monster Seed's gameplay and interface are a lot more simple than most other breeding games.
Similar to mother games in the genre, there's a brief tutorial of sorts, and then you're off to gather your own creatures, earning better seeds and other breeding components as you go. Just be careful with your critters, because if they die in battle, they're gone for good. Granted you can always breed more, but it can certainly set you back if your creature hatches at level five, but you lost a level twelve.",['PlayStation'],[],2.8,10.0,0.0,15.0,5.0,8.0,0.0,,0
Building and crafting games like Minecraft,CodeSpells,25165,0.7283421754837036,"Aug 05, 2015",['ThoughtSTEM'],"When we were young, wizards like Gandalf and Dumbledore struck a chord in our minds. We spent hours pretending to be wizards and casting epic imaginary spells. Now, we want to bring that kind of creative freedom to video games. Instead of giving the player pre-packaged spells, CodeSpells allows you to craft your own magical spells. It's the ultimate spellcrafting sandbox. 
What makes it all possible is code. The game provides a coding interface where you can specify exactly what your spells will do. This interface is intuitive enough for individuals (young and old) who have never coded before. But skilled coders will also enjoy using their coding skills in new and creative ways! Even children can use this interface to make mountains out of the terrain, make an impenetrable force field around yourself, or even make a golem creature out of the surrounding rocks. The sky is the limit!","['Windows PC', 'Mac']","['Adventure', 'Indie', 'Simulator']",,1.0,0.0,1.0,0.0,0.0,0.0,,0
Building and crafting games like Minecraft,Miniland,36250,0.7283756136894226,"Apr 10, 2023",['Gameparic'],"The world doesn't generate itself - you do it, shape the world as you wish! Start with nothing, and build dream houses for goblins and yourself while exploring, collecting resources, crafting, building, fighting, farming... and more!
Miniland is a game where you can do anything you want to! Of course you will still need to eat something from time to time, but beside that, there are no restrictions!
You start with a small patch of land, that with time you can expand by yourself with biome tiles which you receive every day.
In no time, you will find yourself in a big and pretty house with a farm beside, crafting new tools and exploring caves.",['Windows PC'],"['Adventure', 'Indie', 'Simulator', 'Strategy']",,1.0,0.0,1.0,9.0,3.0,0.0,,3
Building and crafting games like Minecraft,Caterpillar Construction Zone,18812,0.7298291921615601,"Dec 21, 1999","['Realtime Associates', 'Mattel Interactive']","Did you ever wonder what it would be like to work construction? More importantly, did you ever want to drive one of those really big Caterpillar trucks? Now you can live out your fantasies with Matchbox Caterpillar Construction Zone. You will get to drive 11 different Caterpillar trucks including Track Type Tractor, Integrated Toolcarrier, Articulated Truck, Challenger Agricultural Tractor, Lexicon Combine, Log Skidder, Wheel Loader, Paver and Backhoe Loader. In each level, you are given a construction task to complete, such as building a pool or repairing a road. Luckily, George, the construction foreman gives you guidance. If you listen to him, you should be able to build everything in Matchbox Caterpillar Construction Zone",['Game Boy Color'],['Simulator'],1.9,16.0,0.0,2.0,1.0,9.0,4.0,,0
Building and crafting games like Minecraft,Star Realms,6393,0.7191967964172363,"Aug 13, 2014","['White Wizard Games', 'Wise Wizard Games']","Star Realms is a card-based deck building science-fiction tabletop game, designed by Rob Dougherty and Darwin Kastle and published in 2014 by Wise Wizard Games. The game started out as a Kickstarter campaign in 2013. The goal of Star Realms is to destroy your opponent or opponents by purchasing cards using ""trade"" points and using these cards to attack your opponent's ""authority"" using your ""combat"" points. The game takes place in a distant future where different races compete to gain resources, trade and outmaneuver each other in a race to become ruler of the galaxy.
Star Realms is similar to other deck building games, like Ascension and Dominion.","['Windows PC', 'Android', 'Mac', 'iOS']","['Card & Board Game', 'Strategy', 'Turn Based Strategy']",3.5,38.0,6.0,5.0,0.0,6.0,4.0,,0
Building and crafting games like Minecraft,Block Craft 3D: Crafting & Building Game,17657,1.8327712220461885,TBD,[],,[],[],,1.0,0.0,0.0,2.0,0.0,0.0,,3
Building and crafting games like Minecraft,Opus Magnum,16068,0.736909031867981,"Dec 07, 2017",['Zachtronics'],"Master the intricate, physical machinery of the transmutation engine— the alchemical engineer’s most advanced tool— and use it to create vital remedies, precious gemstones, deadly weapons, and more.
Design Machines - Design and build machines that carry out alchemical processes using a variety of components.
Open-Ended Puzzles - Compete against your friends and the world to build the simplest, fastest, and most compact solutions. Export animated GIFs to show them off.
Steam Workshop - Make and share your own puzzles with full Steam Workshop integration and an easy-to-use puzzle editor.
Solitaire Minigame - Take a break with Sigmar’s Garden, an original alchemy-based solitaire game.","['Windows PC', 'Mac', 'Linux']","['Indie', 'Puzzle', 'Simulator']",4.0,445.0,36.0,206.0,94.0,74.0,36.0,,0
Building and crafting games like Minecraft,Core Fault,38109,0.8827947836358047,TBD,[],A Survivors-like game for the Playdate,[],[],,2.0,0.0,0.0,0.0,0.0,1.0,,0
Building and crafting games like Minecraft,Bakushow,9835,0.926200503214866,TBD,['Rising Star Games'],,[],[],,1.0,0.0,2.0,1.0,2.0,0.0,,0
Building and crafting games like Minecraft,Girl and Boy dressup miraculous games,25137,1.1783313988023791,TBD,[],,[],[],,0.0,0.0,0.0,0.0,1.0,0.0,,0
Building and crafting games like Minecraft,Floret Bond,35820,1.1222493831778395,TBD,[],A free fantasy Visual Novel & Crafting Sim about a magical polyamorous romance.,[],['Visual Novel'],,1.0,0.0,0.0,0.0,0.0,0.0,,0
Building and crafting games like Minecraft,Hoyle Puzzle Games,17788,1.1134070840428476,TBD,[],A collection of puzzle games.,[],['Puzzle'],,3.0,0.0,0.0,0.0,0.0,0.0,,0
Building and crafting games like Minecraft,duplicate Alder's Blood: Prologue,18829,1.0427944681161163,TBD,"['Shockwork Games', 'No Gravity Games']",,[],[],,1.0,0.0,8.0,0.0,2.0,1.0,,0
Building and crafting games like Minecraft,Rubik's Games,23201,1.0162576360623947,TBD,[],,[],[],,0.0,0.0,0.0,3.0,0.0,0.0,,0
Building and crafting games like Minecraft,Cube Creator 3D,38481,0.9944119386126444,"Apr 23, 2015",['Big John Games'],Cube Creator 3D is a crafting and exploration game with a voxel-based art-style.,['Nintendo 3DS'],['Adventure'],2.1,13.0,0.0,1.0,0.0,1.0,1.0,,3
Building and crafting games like Minecraft,Winter X Games SnoCross,28162,0.926200503214866,TBD,[],,[],[],3.0,3.0,0.0,0.0,0.0,0.0,0.0,,0
Building and crafting games like Minecraft,Marine Heavy Gunner: Vietnam,28312,0.8662556440327014,"Aug 22, 2004","['Brainbox Games', 'Groove Games']",,['Windows PC'],['Shooter'],1.7,6.0,0.0,0.0,0.0,3.0,2.0,,0
Building and crafting games like Minecraft,Football Games Room,31640,0.926200503214866,TBD,[],,[],[],,1.0,0.0,0.0,0.0,1.0,0.0,,0
Building and crafting games like Minecraft,After Dark Games,35861,0.926200503214866,TBD,[],,[],[],3.8,5.0,0.0,1.0,2.0,1.0,0.0,,0
Building and crafting games like Minecraft,Starforge,21947,0.7211699485778809,"Sep 18, 2014",['CodeHatch'],"StarForge is a game about gathering resources, building bases, crafting anything you want, and surviving on an alien planet. Earth's star is dying and humanity transferred as much technology and resources as possible and left on a one way mission to populate another planet.
StarForge was inspired by Halo, Warcraft 3, Borderlands, Terraria, and Minecraft. It borrows elements from the RTS, FPS, RPG, Voxel Builder, Tower Defense, and Physics Sandbox genres. We are building a dark and serious universe and want the player to live out their own unique story on the procedural planet.","['Windows PC', 'Mac']","['Adventure', 'Indie', 'Shooter', 'Simulator']",0.7,24.0,0.0,3.0,1.0,5.0,4.0,,3
Building and crafting games like Minecraft,Idle Human,24211,0.9198899908184028,"Aug 02, 2019","['Funcell Games', 'Green Panda Games']",,"['Android', 'iOS']",['Simulator'],,2.0,0.0,0.0,0.0,2.0,0.0,,0
Building and crafting games like Minecraft,Smart Girl's: Party Games,36593,1.2771420080338858,TBD,['505 Games'],,[],[],,2.0,0.0,0.0,0.0,0.0,0.0,,0
Building and crafting games like Minecraft,Full Metal Planet,35031,0.7210636734962463,"Dec 31, 1989",['Infogrames'],"Full Metal Planète is a tie-in of a board game of the same name. Up to four players land on a planet with their motherships, trying to gather as much ore as possible within 24 game rounds.
This almost sounds like a happy, idyllic round of pick-the-flowers, if it weren't for the truckload of tanks and destroyers that each players happens to have in the cargo area of his mothership. So the players usually spend an equal amount of time picking up ore and bashing their contenders' heads in.
The computer game is an accurate conversion of the board game; virtually every feature is present. Strategy is needed to succeed in the game. The only semi-random thing are the tides (high tide, low tide, and something in-between) which can strand boats and engulf tanks, but even they can be partially predicted.","['Amiga', 'PC DOS']",['Strategy'],,1.0,0.0,2.0,2.0,1.0,0.0,,0
Competitive sports titles with official licenses,UEFA Euro 96 England,27617,0.6264312267303467,"Dec 31, 1996",['Gremlin Interactive'],"An official licensed game of the European Championships held in England in 1996. All 16 teams are available to choose from and the following Game Types: European Championship, Friendly Game, Practice Penalties and Practice Match (only the opposition's goalkeeper is on the pitch).
A couple of options of note are variable/adjustable wind and a choice of referees each with two difficulty levels of 'vision' and 'discipline' (the latter is available for friendly games only). Long time BBC sport commentator Barry Davies provides the commentary. The game is based on Gremlin Interactive's Actua Soccer engine.","['Windows PC', 'Sega Saturn']",['Sport'],2.0,6.0,0.0,0.0,0.0,1.0,1.0,,1
Competitive sports titles with official licenses,BeatEVO YG,18652,1.0428633817882809,"Apr 25, 2017",[],YG Licensed Official Rhythm Mobile Game,"['Android', 'iOS']",['Music'],,5.0,0.0,0.0,0.0,0.0,0.0,,0
Competitive sports titles with official licenses,NBA Live Mobile,39988,1.0841643642174867,"Jul 06, 2016",['EA Sports'],,"['Android', 'iOS']",['Sport'],2.0,21.0,1.0,1.0,0.0,2.0,1.0,,3
Competitive sports titles with official licenses,Disney Sports Soccer,38085,1.0841643642174867,"Dec 31, 2002",['Konami'],,['Game Boy Advance'],['Sport'],,2.0,0.0,0.0,0.0,1.0,0.0,,2
Competitive sports titles with official licenses,EA Sports FIFA 18 and Need for Speed Payback Bundle,15411,1.0841643642174867,TBD,[],,[],[],,1.0,0.0,1.0,0.0,0.0,0.0,,3
Competitive sports titles with official licenses,Discsphere,27137,1.087872992397055,"May 21, 2019",[],"A sports game with boss battles, area control, and a bit of dodgeball",['Windows PC'],[],,0.0,0.0,12.0,0.0,6.0,0.0,,0
Competitive sports titles with official licenses,Indoor Sports Club,34544,1.3469195042135436,"Dec 05, 2008",[],,['Nintendo DS'],[],,3.0,0.0,0.0,0.0,1.0,1.0,,0
Competitive sports titles with official licenses,Fox Sports Hockey '99,30058,1.1676969395523231,TBD,[],"One of several unreleased sports titles that Fox Interactive had planned for release in 1998. The series of titles were shown at E3 '98, but only College Hoops and Golf were released.",['PlayStation'],['Sport'],,0.0,0.0,0.0,1.0,1.0,0.0,,1
Competitive sports titles with official licenses,FOX Sports Racing,17111,1.1624421001890646,TBD,[],A soccer game by Gremlin Interactive.,[],['Sport'],,0.0,0.0,0.0,1.0,0.0,0.0,,1
Competitive sports titles with official licenses,Minion Rush: Despicable Me Official Game,25496,1.349185418436816,TBD,['Gameloft'],Run and have fun with the Minions in the official Despicable Me game!,[],"['Arcade', 'Racing']",,1.0,0.0,0.0,0.0,0.0,1.0,,3
Competitive sports titles with official licenses,Hyper Sports 3,9757,1.37182948166937,"Apr 01, 1985",[],Set a new world record in four different sports! Konami's all-new HYPER SPORTS 3 challenges your skill and reflexes.,['MSX'],['Sport'],,1.0,0.0,1.0,0.0,1.0,0.0,,1
Competitive sports titles with official licenses,Sports Story,23922,0.2110909592111635,"Dec 23, 2022",,"Sports story is a game about sports, but not always. Various non-sporting pursuits provide variety. Alternate activities like dungeon exploration, stealthy infiltrations and fishing expeditions mean something unexpected waits around every corner. Sometimes it is even sports.",Nintendo Switch,Adventure | Indie | RPG | Sport,2.4,38.0,7.0,57.0,124.0,40.0,12.0,Sidebar Games,0
Competitive sports titles with official licenses,Anno 1701: Limited Edition,19835,0.6270284652709961,"Oct 26, 2006",['Sunflowers Interactive Entertainment Software'],"This limited edition of 1701 A.D., of which only 17,001 units exist, includes:
- 1701 A.D.
- 1701 A.D. art book
- 1701 A.D. key fob
- 1701 A.D. soundtrack DVD in 5.1 surround sound
- One of 3,400 drawings signed by the artist framed in Passepartout
- Five postcards with 1701 A.D. motives
- Production overview-poster
- Certificate of authentication",['Windows PC'],[],,1.0,0.0,0.0,0.0,0.0,0.0,,0
Competitive sports titles with official licenses,Fox Sports Tennis '99,27162,1.7190989956664238,TBD,[],,[],[],,0.0,0.0,0.0,1.0,0.0,0.0,,1
Competitive sports titles with official licenses,Triple Running Sports,39177,0.1819095559514453,"Nov 15, 2010",,"Triple Running Sports is one of the most advanced recreational running games available for the WiiWare service, immersing players in the world of competitive running.",Wii,,,0.0,0.0,0.0,0.0,1.0,0.0,The Code Monkeys,1
Competitive sports titles with official licenses,Quattro Sports,16907,1.496230500848908,"Feb 01, 1991",[],"In Quattro Sports you get to try on four different sports; baseball, soccer, tennis and bmx.",['NES'],['Sport'],,1.0,1.0,1.0,0.0,1.0,0.0,,0
Competitive sports titles with official licenses,Jampack Summer 2003,27393,0.1860521106816232,TBD,,"A collection of demos from the Official PlayStation Magazine demo disc series, with classic and brand new games showcased to check out. 

This version of the Jampack is without the M-rated titles of the regular disc. Though it does supplement them with unique titles not available on the other disc. It's available only from K-B Toys, Toys R' Us, and Amazon.com.",,Adventure | Shooter | Sport,,0.0,0.0,1.0,0.0,1.0,0.0,,0
Competitive sports titles with official licenses,Sports Illustrated for Kids: Football,21663,0.2223716365999564,"Aug 31, 2003",,"This is your team, and you can run it any way you see fit! Assemble your squad, come up with a menacing name, choose a style for your uniforms, and then put your athletes through a rigorous training camp in hopes of fielding the best bunch ever to hit the turf! There are no official licenses to stand in the way of the detailed action, leaving the burden on the game to deliver realistic gameplay at every turn. As your players become more experienced, their skill levels will increase and you’ll get a chance to see new special effects. There are tons of hidden bonuses such as power-ups and stadium improvements to be unlocked throughout the season, and each player is rated for speed agility, and strength. A unique rookie card system rewards all-stars with a little bit of fame, and 3D camera work captures all of the excitement from the opening kickoff to the awards ceremonies. Using a link cable, you can match up against a friend to see who has developed the most competitive team. If realistic football sounds like fun to you, give SPORTS ILLUSTRATED FOR KIDS a try.",Game Boy Advance,Sport,,3.0,0.0,1.0,0.0,0.0,0.0,BAM! Entertainment | Sennari Interactive,1
Competitive sports titles with official licenses,No Fear: Dangerous Sports Pinball,39360,1.5794169574399803,TBD,[],,[],[],,0.0,0.0,0.0,0.0,0.0,0.0,,1
Competitive sports titles with official licenses,VR Sports Powerboat Racing,20685,1.7190989956664238,TBD,[],,[],[],,0.0,0.0,0.0,0.0,3.0,0.0,,1
Competitive sports titles with official licenses,T-Mobile Kinect Sports,38923,1.8783279221434257,TBD,[],,[],[],,0.0,0.0,0.0,0.0,0.0,0.0,,1
Competitive sports titles with official licenses,Competitive Karuta Online,13056,0.3224187824243164,"Apr 25, 2019",,"Competitive Karuta Online is an online battle game based on the official rules of Competitive Karuta.
It adopts Karuta cards approved by All-Japan Karuta Association and reading by A-class reciter.",iOS,Card & Board Game,4.2,4.0,0.0,0.0,1.0,1.0,3.0,,0
Competitive sports titles with official licenses,Sensible Soccer,8836,0.6302368640899658,"Nov 22, 2005","['Tower Studios', 'Kuju Wireless Publishing']","Sensible Soccer, the title that revolutionized football simulations in the videogame field, also debuted on the mobile platform by the publisher Kuju Wireless .
The mobile version of the legendary Sensible Soccer is finally available on the J2ME market thanks to Kuju Wireless .
The game was developed by Tower Studios , co-founded by Jon Hare , one of the creators of the original Sensible Soccer .
The game will include all the features of the original title, including:
50 International teams
Individual stats for over 800 players
Team tactics can be set on Nokia 60 series
· Customizable friendly, cup and league modes
· Yellow, red and injury cards
· Fast and frenetic football action
· Intuitive and playable control system",['Mobile'],['Sport'],,2.0,0.0,0.0,0.0,1.0,0.0,,0
Competitive sports titles with official licenses,ClusterPuck 99,11603,0.2856158884191824,"Jan 23, 2015",,"Introducing ClusterPuck 99, a sporty competitive sports game about sports based on athletics! Featuring 8-player local competitive action for PC, Mac and Linux.",Windows PC | Mac | Linux | Xbox One | Nintendo Switch,Arcade | Indie | Sport,3.4,12.0,0.0,6.0,1.0,3.0,0.0,Coatsink Software | PHL Collective,0
Competitive sports titles with official licenses,Instant Sports +,20765,1.394217316446699,"May 20, 2022",['Merge Games'],Instant Sports Plus is the most complete experience of Instant Sports. Enjoy 15 sports and activities up to 4 local players!,"['PlayStation 5', 'Nintendo Switch']",['Sport'],,0.0,0.0,0.0,0.0,0.0,0.0,,2
Competitive sports titles with official licenses,All-In-One Sports VR,27712,0.2344215352072447,"Feb 25, 2021",,10 Sports in 1 Game ! What type of sports acitivities will be safer during the pandemic era? All in One sports VR offers the most safe way to keep you healthy for both physically and mentally with zero contact.,Windows PC,Sport,2.8,7.0,1.0,0.0,2.0,2.0,1.0,,0
Competitive sports titles with official licenses,Wii Sports + Wii Sports Resort,32101,1.913412558727676,"Oct 30, 2012",['Nintendo'],A bundle containing Wii Sports and Wii Sports Resort for the Wii.,['Wii'],"['Simulator', 'Sport']",4.0,151.0,0.0,14.0,7.0,16.0,11.0,,1
Competitive sports titles with official licenses,Assetto Corsa Competizione,31591,0.1932505623512025,"May 29, 2019",,"Assetto Corsa Competizione, the official GT World Challenge videogame. Thanks to the extraordinary quality of simulation, you will experience the atmosphere of the GT3 championship. Compete against official drivers, teams, cars and official circuits reproduced to the highest quality ever seen.",Windows PC | PlayStation 5 | Xbox Series,Racing | Simulator,3.2,8.0,1.0,1.0,0.0,0.0,0.0,505 Games | Kunos Simulazioni,1
Competitive sports titles with official licenses,FIFA 21: Ultimate Edition,26748,0.6261494755744934,"Oct 06, 2020","['EA Vancouver', 'Electronic Arts']","Win as One in EA SPORTSFIFA 21, powered by Frostbite. Whether it's on the streets or in the stadium, FIFA 21 has more ways to play than ever before - including the UEFA Champions League and CONMEBOL Libertadores.
FIFA 21 - Ultimate Edition includes:
- Limited-Time Bonus: An Untradeable FUT 21 Ones to Watch Item
- 3 Days Early Access
- Up to 24 Rare Gold Packs, 2 per week for 12 weeks
- Cover Star Loan Item, for 5 FUT matches
- Career Mode Homegrown Talent, local youth prospect with world-class potential
- FUT Ambassador Player Pick, choose 1 of 3 player items for 3 FUT matches
- Special Edition FUT Kits and Stadium Items","['Windows PC', 'PlayStation 4', 'Xbox One', 'PlayStation 5', 'Google Stadia', 'Xbox Series']",['Sport'],2.9,7.0,1.0,0.0,1.0,1.0,1.0,,2
Competitive sports titles with official licenses,Red Bull MotoCross 2D,18677,0.6274678111076355,"Dec 31, 2010","['Digital Chocolate', 'Xendex']","Gorgeous graphics and effects, realistic physical models, all this awaits you in Red Bull Freestyle Motocross. Gather together all the power, skill, courage and talent to organize a real show for your friends. Discover new motorbikes and tricks. Improve your accomplishments. Red Bull Motocross game features: Six different game modes Four tracks (Mexico, Egypt, Moscow, Rome) and X-Fighters tour Four motorcycle, each one with its own behavior 12 different tricks, 8 of them must be unlocked Game keeps track of more than 20 different statistic data Full realistic effects Replays of your best races.",['Mobile'],"['Arcade', 'Racing']",,2.0,0.0,0.0,0.0,0.0,0.0,,0
