Query,Title,ID,BM25 Score,SBERT Score
best vr exclusive game oculus quest,i spy 2,21474,0.0,0.2799464464187622
best vr exclusive game oculus quest,accel knights 2: full throttle,36285,0.0,0.2789574861526489
best vr exclusive game oculus quest,glorious noon,38141,0.0,0.28460198640823364
best vr exclusive game oculus quest,fire: ungh's quest,18231,10.473022898970761,0.0
best vr exclusive game oculus quest,stand out,8984,0.0,0.4196377694606781
best vr exclusive game oculus quest,jurassic island vr,17853,0.0,0.389888733625412
best vr exclusive game oculus quest,chernobyl vr project,13372,0.0,0.3302653431892395
best vr exclusive game oculus quest,late night shop,17214,0.0,0.318665087223053
best vr exclusive game oculus quest,vintage vr,23716,0.0,0.3147384226322174
best vr exclusive game oculus quest,ava's quest,31723,0.0,0.3136812150478363
best vr exclusive game oculus quest,bionic hunter vr,31927,0.0,0.3135093152523041
best vr exclusive game oculus quest,project gaiaray,40056,0.0,0.31299951672554016
best vr exclusive game oculus quest,dissidia final fantasy arcade,20771,0.0,0.31197571754455566
best vr exclusive game oculus quest,tales of glory,40547,0.0,0.3104252815246582
best vr exclusive game oculus quest,justice league: heroes united,35602,0.0,0.31037789583206177
best vr exclusive game oculus quest,nightwatch,32753,0.0,0.3101385235786438
best vr exclusive game oculus quest,vritra: complete edition,11794,0.0,0.30925703048706055
best vr exclusive game oculus quest,tom clancy’s rainbow six: vegas 2/tom clancy’s ghost recon: advanced warfighter 2,38026,0.0,0.3008735477924347
best vr exclusive game oculus quest,vetrix,13550,0.0,0.29751789569854736
best vr exclusive game oculus quest,donkey kong 3ds,34443,0.0,0.29374492168426514
best vr exclusive game oculus quest,donnie darko: the adventure game,18014,0.0,0.2936587929725647
best vr exclusive game oculus quest,the hunger: games ensemble,33263,0.0,0.29304417967796326
best vr exclusive game oculus quest,dead or alive xtreme 3: fortune - vr paradise,26200,0.0,0.35412123799324036
best vr exclusive game oculus quest,drop in vr,35438,0.0,0.38700324296951294
best vr exclusive game oculus quest,cyber danganronpa vr: the class trial,36092,0.0,0.3889710605144501
best vr exclusive game oculus quest,amazing baldi simulator?,16596,0.0,0.2778010070323944
best vr exclusive game oculus quest,aliens rpg,34404,0.0,0.2767477035522461
best vr exclusive game oculus quest,orbital,10106,0.0,0.2752576470375061
best vr exclusive game oculus quest,quest run,25426,0.0,0.2750069797039032
best vr exclusive game oculus quest,best friend,16578,11.840615050677451,0.0
best vr exclusive game oculus quest,ancient dungeon vr,5708,11.898817869700625,0.0
best vr exclusive game oculus quest,mission: iss - quest,33591,12.148039470155322,0.0
best vr exclusive game oculus quest,vr karts,24051,12.261066244559407,0.0
best vr exclusive game oculus quest,rena game,27699,12.271279380097514,0.0
best vr exclusive game oculus quest,alhambra game,12169,12.271279380097514,0.0
best vr exclusive game oculus quest,[remove] crane game toreba,10045,12.271279380097514,0.0
best vr exclusive game oculus quest,lil gator game,809,12.271279380097514,0.0
best vr exclusive game oculus quest,vampiromania: o game,16206,12.345146090324683,0.0
best vr exclusive game oculus quest,game 1,25073,12.45826512787071,0.0
best vr exclusive game oculus quest,usotsuki game,22598,12.46836752810577,0.0
best vr exclusive game oculus quest,digital combat simulator world,31305,0.0,0.2674942910671234
best vr exclusive game oculus quest,resident evil: revelations - unveiled edition,18195,0.0,0.2673376500606537
best vr exclusive game oculus quest,word puzzle,31757,0.0,0.2671672999858856
best vr exclusive game oculus quest,creepy dungeons,32736,0.0,0.2669665217399597
best vr exclusive game oculus quest,monster tale ultimate,24053,0.0,0.26643991470336914
best vr exclusive game oculus quest,fun quest,33661,0.0,0.26623398065567017
best vr exclusive game oculus quest,guardian cross,11330,0.0,0.2653934359550476
best vr exclusive game oculus quest,final fantasy vii remake: digital deluxe upgrade,31127,0.0,0.26511359214782715
best vr exclusive game oculus quest,vr troopers,30464,11.73734357079089,0.0
best vr exclusive game oculus quest,nihongo quest: n5,29696,14.444455941747702,0.0
best vr exclusive game oculus quest,vr quest: scp-087,32828,11.679636107656442,0.0
best vr exclusive game oculus quest,galactic bar fight vr,12585,11.609178189432807,0.0
best vr exclusive game oculus quest,pitch-hit,10941,0.0,0.27488869428634644
best vr exclusive game oculus quest,the backrooms vr,12658,0.0,0.27268967032432556
best vr exclusive game oculus quest,pokémon firered vr missions,29142,0.0,0.27249613404273987
best vr exclusive game oculus quest,interact play vr,16835,0.0,0.272113561630249
best vr exclusive game oculus quest,pixel whirled,39867,0.0,0.271280974149704
best vr exclusive game oculus quest,playstation vr worlds,4773,0.0,0.26999983191490173
best vr exclusive game oculus quest,aircar,11865,0.0,0.26964718103408813
best vr exclusive game oculus quest,minecraft: playstation 3 + vita edition,12776,0.0,0.26897889375686646
best vr exclusive game oculus quest,dark days,13345,0.0,0.267774373292923
best vr exclusive game oculus quest,solar system journey vr,35833,0.0,0.2676367461681366
best vr exclusive game oculus quest,virtual-on force,36445,0.0,0.2674945592880249
best vr exclusive game oculus quest,pirate flight vr,17158,10.762530209748222,0.0
best vr exclusive game oculus quest,hello puppets! vr,34724,10.96001658660968,0.0
best vr exclusive game oculus quest,landfall,13539,11.135719746468274,0.0
best vr exclusive game oculus quest,let's create! pottery vr,16338,11.15957319206886,0.0
best vr exclusive game oculus quest,assassin's creed nexus vr,6420,11.173488169606019,0.0
best vr exclusive game oculus quest,vr sand,37998,11.282813053022261,0.0
best vr exclusive game oculus quest,pixel quest,25687,11.296362931763952,0.0
best vr exclusive game oculus quest,final fury,21796,11.510188531681552,0.0
best vr exclusive game oculus quest,best fiends forever,29484,11.659916366859322,0.0
best vr exclusive game oculus quest,introvert quest,40710,14.52502989517568,0.0
best vr exclusive game oculus quest,friday night funkin' vr,13239,0.0,0.3467760682106018
best vr exclusive game oculus quest,sentenced vr,28254,15.052366775444234,0.0
best vr exclusive game oculus quest,chaos online,36747,0.0,0.2611643671989441
best vr exclusive game oculus quest,cooking simulator vr,15086,17.657012002150292,0.0
best vr exclusive game oculus quest,requisition vr,13637,17.9893597649249,0.0
best vr exclusive game oculus quest,best game eu,21193,18.84028932593313,0.0
best vr exclusive game oculus quest,pavlov vr,5093,19.90531137197508,0.0
best vr exclusive game oculus quest,the elder scrolls iv: oblivion mobile,11478,0.0,0.2593232989311218
best vr exclusive game oculus quest,complex,14713,0.0,0.2589327096939087
best vr exclusive game oculus quest,untitled fromsoftware game,28969,0.0,0.2584735155105591
best vr exclusive game oculus quest,zombie pixel zombie,25745,0.0,0.2584577202796936
best vr exclusive game oculus quest,tomb of the dead,12627,0.0,0.25825077295303345
best vr exclusive game oculus quest,final fantasy for android,25310,0.0,0.2554895579814911
best vr exclusive game oculus quest,shining force cross exlesia,23368,0.0,0.2578616142272949
best vr exclusive game oculus quest,quest arrest,19659,14.84866812860511,0.0
best vr exclusive game oculus quest,saints row 2: ultimate edition,16648,0.0,0.26193082332611084
best vr exclusive game oculus quest,resident evil: revelations - circle pad pro bundle,20783,0.0,0.2528112232685089
best vr exclusive game oculus quest,microsoft arcade,25925,0.0,0.2529990077018738
best vr exclusive game oculus quest,busin 0: wizardry alternative neo,40894,0.0,0.25328847765922546
best vr exclusive game oculus quest,final fantasy: unlimited with u,14911,0.0,0.2535232901573181
best vr exclusive game oculus quest,skyblock hunter survival games,31025,0.0,0.253766268491745
best vr exclusive game oculus quest,phantom brave pc: digital chroma edition,30169,0.0,0.25459349155426025
best vr exclusive game oculus quest,ong-bak: the video game,39405,0.0,0.25477051734924316
best vr exclusive game oculus quest,a rabbit fable,28441,0.0,0.2547796368598938
best vr exclusive game oculus quest,minecraft for gear vr,23004,0.0,0.2548902928829193
best vr exclusive game oculus quest,microsoft flight simulator: top gun - maverick,27416,0.0,0.2576213479042053
best vr exclusive game oculus quest,star sword,8669,0.0,0.25745758414268494
best vr exclusive game oculus quest,vampire panic,34361,0.0,0.2558882236480713
best vr exclusive game oculus quest,ripcoil,25763,0.0,0.2555875778198242
best vr exclusive game oculus quest,seal online: blades of destiny,25575,0.0,0.25552380084991455
best vr exclusive game oculus quest,tomb raider: the trilogy,25009,0.0,0.2528706192970276
best vr exclusive game oculus quest,global arcade classics,32817,0.0,0.26321059465408325
best vr exclusive game oculus quest,f.e.a.r. ultimate shooter edition,26524,0.0,0.25537368655204773
best vr exclusive game oculus quest,skyrim special edition + fallout 4 g.o.t.y bundle,7676,0.0,0.26324427127838135
best vr exclusive game oculus quest,stair quest,21225,16.051826054672578,0.0
best vr exclusive game oculus quest,archery practice vr,30092,15.73323760749283,0.0
best vr exclusive game oculus quest,slinger vr,20004,15.665477561031874,0.0
best vr exclusive game oculus quest,hinge vr,28881,15.639863761654123,0.0
best vr exclusive game oculus quest,magical chase,11629,0.0,0.26322704553604126
best vr exclusive game oculus quest,doggo quest,21757,15.585924172315806,0.0
best vr exclusive game oculus quest,echo vr,17697,15.583991105513125,0.0
best vr exclusive game oculus quest,taphouse vr,32039,15.541182440905377,0.0
best vr exclusive game oculus quest,neos vr,38720,15.541182440905377,0.0
best vr exclusive game oculus quest,streetball vr,30739,15.518984184579026,0.0
best vr exclusive game oculus quest,propagation vr,19709,15.44377255629195,0.0
best vr exclusive game oculus quest,gargoyle's quest,9261,15.392340830276716,0.0
best vr exclusive game oculus quest,bloodblast vr,39308,15.370931958114236,0.0
best vr exclusive game oculus quest,vtol vr,19206,15.331509968347342,0.0
best vr exclusive game oculus quest,healer's quest,14598,15.285437946295154,0.0
best vr exclusive game oculus quest,alvo vr,15777,15.27959756373528,0.0
best vr exclusive game oculus quest,coolpaintr vr,32396,15.278606241691563,0.0
best vr exclusive game oculus quest,dragonhill vr,39812,15.170238133658462,0.0
best vr exclusive game oculus quest,cyberchase: castleblanca quest,9040,15.16348382203412,0.0
best vr exclusive game oculus quest,gambler jiko chuushinha 2: dorapon quest,12165,15.076118400644845,0.0
best vr exclusive game oculus quest,spellpunk vr,20421,15.052366775444234,0.0
best vr exclusive game oculus quest,goaltender vr,37877,16.220360521335913,0.0
best vr exclusive game oculus quest,patch quest,5269,16.373530827805755,0.0
best vr exclusive game oculus quest,flamingo quest,29738,15.639620177029466,0.0
best vr exclusive game oculus quest,the patcher,33365,0.0,0.26377546787261963
best vr exclusive game oculus quest,les mills bodycombat vr,36380,17.267728717219622,0.0
best vr exclusive game oculus quest,sairento vr,33157,17.185263828523645,0.0
best vr exclusive game oculus quest,everest vr,9560,17.17716892636279,0.0
best vr exclusive game oculus quest,cities: vr,17027,17.045555423953438,0.0
best vr exclusive game oculus quest,food flinger vr,39553,16.77686096307971,0.0
building crafting game like minecraft,kingyo chuuihou! tobidase! game gakuen,11020,8.32490826389022,0.0
building crafting game like minecraft,sea of craft,20403,0.0,0.296171635389328
building crafting game like minecraft,untitled fromsoftware game,28969,0.0,0.2961215078830719
building crafting game like minecraft,rpg paper maker,13943,0.0,0.29542624950408936
building crafting game like minecraft,potion pipeline,25079,0.0,0.2952767610549927
building crafting game like minecraft,virtual villagers origins 2,7380,0.0,0.2951968312263489
building crafting game like minecraft,snake & snake,29514,0.0,0.29504305124282837
building crafting game like minecraft,war of genesis iii,36959,0.0,0.29496195912361145
building crafting game like minecraft,mapleroyals,21649,0.0,0.29385218024253845
building crafting game like minecraft,rpg tsukuuru ds+: create the new world,22814,0.0,0.29082030057907104
building crafting game like minecraft,we are live,33330,0.0,0.29159700870513916
building crafting game like minecraft,3d golf,37081,0.0,0.29085683822631836
building crafting game like minecraft,luna game,13604,8.598684049139198,0.0
building crafting game like minecraft,game factory,28042,0.0,0.290567547082901
building crafting game like minecraft,crystal kingdom,22016,0.0,0.2905188500881195
building crafting game like minecraft,starting the game,31395,8.598684049139198,0.0
building crafting game like minecraft,niche: a genetics survival game,31498,8.561190342507174,0.0
building crafting game like minecraft,snake's game,37100,8.548557019215373,0.0
building crafting game like minecraft,smilebasic 4,34055,0.0,0.29259535670280457
building crafting game like minecraft,khumba: the game,36692,8.716222144089635,0.0
building crafting game like minecraft,dice game,12156,8.936484603208816,0.0
building crafting game like minecraft,minecraft dungeons arcade,38245,8.833937689846582,0.0
building crafting game like minecraft,that smiling game,35394,7.931502483513225,0.0
building crafting game like minecraft,coloring game 2,32131,7.956000590719332,0.0
building crafting game like minecraft,game.exe,19403,7.984063204451829,0.0
building crafting game like minecraft,super stupid game,14779,7.993955313738384,0.0
building crafting game like minecraft,stcc 2: the game,37212,8.044605935216703,0.0
building crafting game like minecraft,game & watch helmet,16215,8.046143074730747,0.0
building crafting game like minecraft,game & watch vermin,11455,8.046143074730747,0.0
building crafting game like minecraft,game & watch flagman,9383,8.046143074730747,0.0
building crafting game like minecraft,the itchy & scratchy game,9546,8.81064802403199,0.0
building crafting game like minecraft,minecraft interactive watch,21799,8.048059847501476,0.0
building crafting game like minecraft,game soup,14182,9.423068703316572,0.0
building crafting game like minecraft,pc building simulator,3777,9.361801469618317,0.0
building crafting game like minecraft,the 3rd building,35331,9.159745892902896,0.0
building crafting game like minecraft,game hero,20696,9.006933071946248,0.0
building crafting game like minecraft,hammerin' harry: ghost building company,13262,8.953988956019867,0.0
building crafting game like minecraft,minecraft: jurassic world,14097,8.95381204025032,0.0
building crafting game like minecraft,i like the flowers,15877,8.545276881019515,0.0
building crafting game like minecraft,dreamhouse: the game,16249,8.085094122521076,0.0
building crafting game like minecraft,detonate,25661,9.507409040955693,0.0
building crafting game like minecraft,futurama: worlds of tomorrow,6734,8.513378060012736,0.0
building crafting game like minecraft,kalling kingdom,24672,8.513378060012736,0.0
building crafting game like minecraft,design home,34425,0.0,0.28994762897491455
building crafting game like minecraft,beowulf: the game,30494,7.5855737637362415,0.0
building crafting game like minecraft,a game with a kitty,17916,8.10281411594742,0.0
building crafting game like minecraft,game party,26308,7.569859111765744,0.0
building crafting game like minecraft,annoying ball game,21689,7.5605152236719215,0.0
building crafting game like minecraft,jackass: the game,3808,7.552637517194374,0.0
building crafting game like minecraft,2999 game kids,40799,7.545861630639525,0.0
building crafting game like minecraft,ascension: deckbuilding game,38592,7.537965577277424,0.0
building crafting game like minecraft,the higher lower game,24082,7.526861688949975,0.0
building crafting game like minecraft,futurama: game of drones,14572,8.10281411594742,0.0
building crafting game like minecraft,game tengoku,19188,8.162630569965783,0.0
building crafting game like minecraft,minecraft: pocket edition,2828,8.190064011628552,0.0
building crafting game like minecraft,elevator game,31267,8.194450339361762,0.0
building crafting game like minecraft,the torture game 2,32424,8.196982111407735,0.0
building crafting game like minecraft,football game,5918,7.522862406607228,0.0
building crafting game like minecraft,yakuza: like a dragon,75,7.518775575177297,0.0
building crafting game like minecraft,run like hell!,14871,7.518775575177297,0.0
building crafting game like minecraft,run like hell,20488,7.518775575177297,0.0
building crafting game like minecraft,life tastes like cardboard,27496,7.518775575177297,0.0
building crafting game like minecraft,fly like a bird 4,35329,7.518775575177297,0.0
building crafting game like minecraft,like a dragon: infinite wealth,941,8.42117383360243,0.0
building crafting game like minecraft,farscape: the game,34134,8.409374669834765,0.0
building crafting game like minecraft,game boy wars 2,30860,7.585914666190168,0.0
building crafting game like minecraft,dcl: the game,14375,8.275282132055514,0.0
building crafting game like minecraft,rwby deckbuilding game,27554,7.605822173856765,0.0
building crafting game like minecraft,animaniacs game pack,22248,7.629842608774923,0.0
building crafting game like minecraft,prontis,21446,0.0,0.2897685766220093
building crafting game like minecraft,puzzle & dragons z,29961,0.0,0.28849345445632935
building crafting game like minecraft,magicats builder,33478,0.0,0.2882454991340637
building crafting game like minecraft,industrialcraft,21305,0.0,0.28774553537368774
building crafting game like minecraft,rpg rusted emeth,29689,0.0,0.28716182708740234
building crafting game like minecraft,sword of moonlight king's field making tool,7654,0.0,0.28707629442214966
building crafting game like minecraft,project gaiaray,40056,0.0,0.2865942120552063
building crafting game like minecraft,the quarter game,17048,7.885574088162825,0.0
building crafting game like minecraft,escape game,21140,7.885574088162825,0.0
building crafting game like minecraft,minecraft: story mode,1454,7.822218198072497,0.0
building crafting game like minecraft,minecraft: trails & tales,2929,8.092866505183178,0.0
building crafting game like minecraft,game no kanzume otokuyou,37120,7.7876752239316955,0.0
building crafting game like minecraft,bounty game,22678,7.777835962140467,0.0
building crafting game like minecraft,link! like! love live!,10847,7.775420345742038,0.0
building crafting game like minecraft,triennale game collection,15530,7.747716387285799,0.0
building crafting game like minecraft,korwin the game,11019,7.72422794340233,0.0
building crafting game like minecraft,like a dragon: ishin!,211,7.714249833683893,0.0
building crafting game like minecraft,peer gynt the game,21754,7.713365118248614,0.0
building crafting game like minecraft,alienate!: a trivia game,23552,7.666203571062807,0.0
building crafting game like minecraft,no place like,35348,7.917990362513906,0.0
building crafting game like minecraft,srx: the game,18989,7.629842608774923,0.0
building crafting game like minecraft,vote: the game,26458,7.6157280731929315,0.0
building crafting game like minecraft,speedrun the game,40020,7.58425159028821,0.0
building crafting game like minecraft,worldwide combos,32853,0.0,0.3054482340812683
building crafting game like minecraft,mechanica,9947,0.0,0.2972981333732605
building crafting game like minecraft,minecraft: playstation 4 edition,6608,9.745825328414316,0.0
building crafting game like minecraft,block craft 3d: crafting & building game,17657,0.0,0.7520570755004883
building crafting game like minecraft,puzzle craft,21092,0.0,0.6221602559089661
building crafting game like minecraft,trivia for minecraft - craft guide and quiz,8282,0.0,0.5944534540176392
building crafting game like minecraft,craft control,23813,0.0,0.5847611427307129
building crafting game like minecraft,build craft 2: survival & exploration,31220,0.0,0.5260865688323975
building crafting game like minecraft,minecraft: xbox 360 edition,2723,7.910698036814715,0.0
building crafting game like minecraft,block parkour craft 3d,34069,0.0,0.4425913691520691
building crafting game like minecraft,rpg maker: dead or alive,29534,0.0,0.4313277006149292
building crafting game like minecraft,pocket mine,30366,0.0,0.42978572845458984
building crafting game like minecraft,minecraft: exploration update,24785,9.750120591749958,0.0
building crafting game like minecraft,monster x fuck x craft,27805,0.0,0.40961945056915283
building crafting game like minecraft,my little blacksmith shop,28294,0.0,0.3965500295162201
building crafting game like minecraft,minicraft+,35585,0.0,0.39597195386886597
building crafting game like minecraft,minecraft: playstation 3 + vita edition,12776,0.0,0.39025241136550903
building crafting game like minecraft,craft of mine,38110,0.0,0.38696348667144775
building crafting game like minecraft,homework salesman,28695,0.0,0.38443025946617126
building crafting game like minecraft,dungeon painter studio,8215,0.0,0.37256449460983276
building crafting game like minecraft,craftimals: build to the sun,34131,0.0,0.36849480867385864
building crafting game like minecraft,rpg in a box,5374,0.0,0.3671059012413025
building crafting game like minecraft,cube creator 3d,38481,0.0,0.36610355973243713
building crafting game like minecraft,rpg maker xp,9628,0.0,0.36383914947509766
building crafting game like minecraft,crafting mama,23876,0.0,0.4064052700996399
building crafting game like minecraft,plug pocketmine for minecraft,12144,0.0,0.3611207604408264
building crafting game like minecraft,minecraft 1.9: combat update,7029,10.419093247761285,0.0
building crafting game like minecraft,like a boss,25823,11.420260561645515,0.0
building crafting game like minecraft,advise the king,24133,7.910842879847607,0.0
building crafting game like minecraft,saucer-like,31759,18.89416657288344,0.0
building crafting game like minecraft,minecraft,5,18.643439825662337,0.0
building crafting game like minecraft,ousama game,24817,14.083025382112671,0.0
building crafting game like minecraft,minecraft: legends,1036,13.806058357784563,0.0
building crafting game like minecraft,minecraft: buzzy bees,16588,13.227023145131188,0.0
building crafting game like minecraft,"walden, a game",26904,13.16336699869179,0.0
building crafting game like minecraft,lawnmower game,27621,12.872469220556795,0.0
building crafting game like minecraft,2020: my country,21727,12.726970152683755,0.0
building crafting game like minecraft,distorted travesty 3: saved game,5869,12.697930517731725,0.0
building crafting game like minecraft,tender feelings like water,7499,11.36745687267296,0.0
building crafting game like minecraft,h2o: a diabolic game,18005,12.533689805258417,0.0
building crafting game like minecraft,game 1,25073,12.45826512787071,0.0
building crafting game like minecraft,vampiromania: o game,16206,12.345146090324683,0.0
building crafting game like minecraft,lil gator game,809,12.271279380097514,0.0
building crafting game like minecraft,[remove] crane game toreba,10045,12.271279380097514,0.0
building crafting game like minecraft,alhambra game,12169,12.271279380097514,0.0
building crafting game like minecraft,rena game,27699,12.271279380097514,0.0
building crafting game like minecraft,minecraft dungeons,916,11.786710581038685,0.0
building crafting game like minecraft,minecraft: redstone update,22334,11.63169864086388,0.0
building crafting game like minecraft,rogues like us,15964,11.60680351200901,0.0
building crafting game like minecraft,i like walking very much,40778,11.585164727034332,0.0
building crafting game like minecraft,usotsuki game,22598,12.46836752810577,0.0
building crafting game like minecraft,sorting baby blocks for boys 3d smart shapes games,20096,0.0,0.2967281639575958
building crafting game like minecraft,starcraft universe,34996,0.0,0.3590230941772461
building crafting game like minecraft,rpg maker,11577,0.0,0.35495227575302124
building crafting game like minecraft,candypink,30026,0.0,0.3139268755912781
building crafting game like minecraft,kingdom warriors,37101,0.0,0.3122110962867737
building crafting game like minecraft,steam and sacrilege,33048,0.0,0.31213968992233276
building crafting game like minecraft,makerking,25693,0.0,0.30847930908203125
building crafting game like minecraft,rpg maker vx,27475,0.0,0.30682820081710815
building crafting game like minecraft,build lands,39582,0.0,0.30617862939834595
building crafting game like minecraft,rhythm maker,23810,0.0,0.3052750825881958
building crafting game like minecraft,3d movie maker,18323,0.0,0.30500850081443787
building crafting game like minecraft,the world of nubla,33704,0.0,0.3046659827232361
building crafting game like minecraft,thomas & friends: building the new line,30904,0.0,0.3042154610157013
building crafting game like minecraft,"freakyforms deluxe: your creations, alive!",12810,0.0,0.31415945291519165
building crafting game like minecraft,adventure craft,34177,0.0,0.30225706100463867
building crafting game like minecraft,atlas architect,10565,0.0,0.3017963767051697
building crafting game like minecraft,well of souls,27819,0.0,0.3008035123348236
building crafting game like minecraft,riot,16634,0.0,0.3006769120693207
building crafting game like minecraft,minecraft: xbox one edition,4198,0.0,0.3006001114845276
building crafting game like minecraft,dungeon,39969,0.0,0.30036407709121704
building crafting game like minecraft,jacksmith,17022,0.0,0.29935118556022644
building crafting game like minecraft,total miner: forge,38411,0.0,0.29898425936698914
building crafting game like minecraft,totems,23725,0.0,0.29896625876426697
building crafting game like minecraft,openloco,39778,0.0,0.29888349771499634
building crafting game like minecraft,dungeon explorer: warriors of the ancient arts,20881,0.0,0.2974146604537964
building crafting game like minecraft,mesopotamia,18438,0.0,0.30187273025512695
building crafting game like minecraft,jumanji: a jungle adventure game pack,37392,0.0,0.3556950092315674
building crafting game like minecraft,milksnake,22777,0.0,0.3144550919532776
building crafting game like minecraft,little alchemy 2,37256,0.0,0.31697964668273926
building crafting game like minecraft,project gungame,38121,0.0,0.35392218828201294
building crafting game like minecraft,creepy dungeons,32736,0.0,0.3500603139400482
building crafting game like minecraft,handyworker's tale,38079,0.0,0.34831732511520386
building crafting game like minecraft,kitchen scramble: cooking game,23106,0.0,0.34692060947418213
building crafting game like minecraft,anthesis,40717,0.0,0.34683987498283386
building crafting game like minecraft,lego bionicle: tales of tohunga,26911,0.0,0.3465638756752014
building crafting game like minecraft,my zoo - craft dino tycoon,32685,0.0,0.3455977141857147
building crafting game like minecraft,wither,39480,0.0,0.34557676315307617
building crafting game like minecraft,shrink 'high,16767,0.0,0.3451519012451172
building crafting game like minecraft,stretch dungeon,4995,0.0,0.3446509838104248
building crafting game like minecraft,rubik's games,23201,0.0,0.3145517408847809
building crafting game like minecraft,game chest: board games,31197,0.0,0.34208327531814575
building crafting game like minecraft,cellcraft,28714,0.0,0.33833810687065125
building crafting game like minecraft,billund,39933,0.0,0.3319271504878998
building crafting game like minecraft,dungeons & such,34624,0.0,0.33158737421035767
building crafting game like minecraft,lego creator,6067,0.0,0.3302527070045471
building crafting game like minecraft,game builder garage,27725,0.0,0.33022814989089966
building crafting game like minecraft,sword and stone,38147,0.0,0.3290421962738037
building crafting game like minecraft,land maker,3207,0.0,0.3238180875778198
building crafting game like minecraft,chessmaster 3d,37551,0.0,0.32370805740356445
building crafting game like minecraft,sex * royale: the world that desires and pleasures interweave,28687,0.0,0.32260727882385254
building crafting game like minecraft,board games gallery (10 games),38927,0.0,0.3178427219390869
building crafting game like minecraft,juman j. zeus,25090,0.0,0.3401941657066345
building crafting game like minecraft,sticker craft,16614,0.0,0.4699031710624695
building crafting game like minecraft,game boy camera,9589,7.645046274204056,0.0
building crafting game like minecraft,game tycoon 2,7480,7.917097727848563,0.0
co op beat ‘ em game retro vibe,bonesaw: the game,21410,8.074759864591861,0.0
co op beat ‘ em game retro vibe,deck 'em!,40120,12.802357774504616,0.0
co op beat ‘ em game retro vibe,distorted travesty 3: saved game,5869,12.697930517731725,0.0
co op beat ‘ em game retro vibe,dusty revenge: co-op edition,8579,12.65504009797482,0.0
co op beat ‘ em game retro vibe,retro game challenge,6375,12.536537976941327,0.0
co op beat ‘ em game retro vibe,h2o: a diabolic game,18005,12.533689805258417,0.0
co op beat ‘ em game retro vibe,capcom beat 'em up bundle,3856,8.083290005766846,0.0
co op beat ‘ em game retro vibe,usotsuki game,22598,12.46836752810577,0.0
co op beat ‘ em game retro vibe,unit down,31817,0.0,0.34812209010124207
co op beat ‘ em game retro vibe,super robot wars t: premium anime song & sound edition,7734,0.0,0.3483044505119324
co op beat ‘ em game retro vibe,sword of chaos,37473,0.0,0.3485179543495178
co op beat ‘ em game retro vibe,ninja dash - ronin jump rpg,22392,0.0,0.3485396206378937
co op beat ‘ em game retro vibe,spirit parade,14430,0.0,0.34888774156570435
co op beat ‘ em game retro vibe,sega arcade gallery,20723,0.0,0.3493711054325104
co op beat ‘ em game retro vibe,game 1,25073,12.45826512787071,0.0
co op beat ‘ em game retro vibe,mech_romancer charity bundle 2,17678,0.0,0.3496997356414795
co op beat ‘ em game retro vibe,retro classix: bad dudes,29070,8.09613637592044,0.0
co op beat ‘ em game retro vibe,futurama: game of drones,14572,8.10281411594742,0.0
co op beat ‘ em game retro vibe,kill 'em all,32068,8.638175594444096,0.0
co op beat ‘ em game retro vibe,luna game,13604,8.598684049139198,0.0
co op beat ‘ em game retro vibe,starting the game,31395,8.598684049139198,0.0
co op beat ‘ em game retro vibe,beat the boss 2,35694,8.562247017996448,0.0
co op beat ‘ em game retro vibe,niche: a genetics survival game,31498,8.561190342507174,0.0
co op beat ‘ em game retro vibe,snake's game,37100,8.548557019215373,0.0
co op beat ‘ em game retro vibe,a game with a kitty,17916,8.10281411594742,0.0
co op beat ‘ em game retro vibe,quake: retro jam windtunnel,27365,8.517517789936427,0.0
co op beat ‘ em game retro vibe,kingyo chuuihou! tobidase! game gakuen,11020,8.32490826389022,0.0
co op beat ‘ em game retro vibe,vote: the game,26458,8.304253798816147,0.0
co op beat ‘ em game retro vibe,clean'em up,19027,8.227672396675974,0.0
co op beat ‘ em game retro vibe,armadusa,27822,8.220398785391536,0.0
co op beat ‘ em game retro vibe,stick 'em up 2,31833,8.171435016443274,0.0
co op beat ‘ em game retro vibe,game tengoku,19188,8.162630569965783,0.0
co op beat ‘ em game retro vibe,farscape: the game,34134,8.409374669834765,0.0
co op beat ‘ em game retro vibe,iron sky: operation high jump,8624,0.0,0.3498896360397339
co op beat ‘ em game retro vibe,arcade classics,15383,0.0,0.3500598669052124
co op beat ‘ em game retro vibe,untitled visceral star wars game,13578,0.0,0.3505370020866394
co op beat ‘ em game retro vibe,stand out,8984,0.0,0.35993850231170654
co op beat ‘ em game retro vibe,fun quest,33661,0.0,0.36174553632736206
co op beat ‘ em game retro vibe,white diamond,25285,0.0,0.36344119906425476
co op beat ‘ em game retro vibe,rytmik retrobits,30149,0.0,0.36389678716659546
co op beat ‘ em game retro vibe,super hop 'n' bop ultra,39152,0.0,0.3639543056488037
co op beat ‘ em game retro vibe,broken signal,30399,0.0,0.3640989661216736
co op beat ‘ em game retro vibe,zyon_rhythmgame,32803,0.0,0.35929641127586365
co op beat ‘ em game retro vibe,dawn of war - soulstorm,7611,0.0,0.3644055128097534
co op beat ‘ em game retro vibe,postpet ds,39294,0.0,0.3653905689716339
co op beat ‘ em game retro vibe,erotic empire,31216,0.0,0.3654036223888397
