Original Query,Processed Query,Title,ID,BM25 Score,SBERT Score
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Dreamhouse: The Game,16249,7.5605152236719215,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Game Party,26308,7.569859111765744,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Speedrun the Game,40020,7.58425159028821,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Beowulf: The Game,30494,7.5855737637362415,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,The Higher Lower Game,24082,7.526861688949975,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Game Boy Wars 2,30860,7.585914666190168,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Vote: The Game,26458,7.6157280731929315,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Animaniacs Game Pack,22248,7.629842608774923,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,SRX: The Game,18989,7.629842608774923,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Game Boy Camera,9589,7.645046274204056,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Alienate!: A Trivia Game,23552,7.666203571062807,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Peer Gynt the Game,21754,7.713365118248614,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Like a Dragon: Ishin!,211,7.714249833683893,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Walkerwall,32813,7.717940416451681,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Rwby Deckbuilding Game,27554,7.605822173856765,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Football Game,5918,7.522862406607228,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Yakuza: Like a Dragon,75,7.518775575177297,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Run Like Hell!,14871,7.518775575177297,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Pirates of New Horizons,14277,0.0,0.38475263118743896
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Game Tycoon,13216,7.456740074219716,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Loathe the Game,32642,7.458667188742251,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Cat Game!,16120,7.458667188742251,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Game & Wario,5118,7.461232550989658,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Plummet Challenge Game,39555,7.471660698111565,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,The Game of Life: DX Jinsei Game,14025,7.471789603233806,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Lamia's Game Room,17611,7.472917116559488,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Lost Game,23280,7.478139077816877,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Game Party 3,7342,7.495692820924913,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Game Room,6583,7.510620294746988,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Crab Game,1412,7.511121222898842,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,The Astonishing Game,24271,7.51508733560284,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Ribby: The Game,40277,7.51678235315469,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Duck Game,1811,7.51678235315469,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Game Boy Gallery,34366,7.51830558491492,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Fly Like A Bird 4,35329,7.518775575177297,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Life Tastes Like Cardboard,27496,7.518775575177297,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Run Like Hell,20488,7.518775575177297,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Korwin the Game,11019,7.72422794340233,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Triennale Game Collection,15530,7.747716387285799,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Link! Like! Love Live!,10847,7.775420345742038,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Bounty Game,22678,7.777835962140467,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Snake's Game,37100,8.548557019215373,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Niche: a genetics survival game,31498,8.561190342507174,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Starting the Game,31395,8.598684049139198,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Luna Game,13604,8.598684049139198,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Khumba: The Game,36692,8.716222144089635,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,The Itchy & Scratchy Game,9546,8.81064802403199,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Dice Game,12156,8.936484603208816,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Game Hero,20696,9.006933071946248,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,I Can Hold My Breath Forever,39980,9.202468678867472,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Game Soup,14182,9.423068703316572,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Minecraft: Exploration Update,24785,9.944977867297956,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Izel's Observatory,31593,10.621177549653279,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Tender Feelings Like Water,7499,11.36745687267296,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Like a Boss,25823,11.420260561645515,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,I Like Walking Very Much,40778,11.585164727034332,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Rogues Like Us,15964,11.60680351200901,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Rena Game,27699,12.271279380097514,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Alhambra Game,12169,12.271279380097514,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,[REMOVE] Crane Game Toreba,10045,12.271279380097514,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,I Like the Flowers,15877,8.545276881019515,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Ousama Game,24817,14.083025382112671,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Tripgate,25031,8.534354967549167,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Farscape: The Game,34134,8.409374669834765,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Game no Kanzume Otokuyou,37120,7.7876752239316955,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Escape Game,21140,7.885574088162825,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,The Quarter Game,17048,7.885574088162825,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Game Tycoon 2,7480,7.917097727848563,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,No Place Like,35348,7.917990362513906,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,That Smiling Game,35394,7.931502483513225,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Coloring Game 2,32131,7.956000590719332,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Game.exe,19403,7.984063204451829,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Super Stupid Game,14779,7.993955313738384,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,STCC 2: The Game,37212,8.044605935216703,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Game & Watch Helmet,16215,8.046143074730747,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Game & Watch Vermin,11455,8.046143074730747,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Game & Watch Flagman,9383,8.046143074730747,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,A Game With a Kitty,17916,8.10281411594742,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Futurama: Game of Drones,14572,8.10281411594742,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Game Tengoku,19188,8.162630569965783,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,The Torture Game 2,32424,8.196982111407735,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,DCL: The Game,14375,8.275282132055514,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Kingyo Chuuihou! Tobidase! Game Gakuen,11020,8.32490826389022,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Like a Dragon: Infinite Wealth,941,8.42117383360243,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Saucer-Like,31759,18.89416657288344,0.0
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Jumphobia,36690,0.0,0.3857787251472473
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Accel Knights 2: Full Throttle,36285,0.0,0.40059971809387207
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Sailor Fuku Bishoujo Zukan Vol. 1,22500,0.0,0.40123146772384644
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Sailor Fuku Bishoujo Zukan Vol. 6,23324,0.0,0.40339627861976624
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Buoyant,11336,0.0,0.4038745164871216
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Small Worlds,22241,0.0,0.4046042561531067
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Nightwatch,32753,0.0,0.40551745891571045
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Take Over the World,29791,0.0,0.40604424476623535
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Sea Battle,31059,0.0,0.40642088651657104
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Star Tactics Redux: Clash of Fleets,36855,0.0,0.40751153230667114
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Barbie Ocean Discovery,36101,0.0,0.41128009557724
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Game Chest: Board Games,31197,0.0,0.41155144572257996
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Explore the World,29483,0.0,0.41268545389175415
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Sailor Fuku Bishoujo Zukan Vol. 3,21524,0.0,0.41330385208129883
Underwater exploration games like Subnautica,underwater exploration game like subnautica,VR Sports Powerboat Racing,20685,0.0,0.4163539707660675
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Protostar: War on the Frontier,35857,0.0,0.41674649715423584
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Aquaman: War of the Water Worlds,31260,0.0,0.4204309582710266
Underwater exploration games like Subnautica,underwater exploration game like subnautica,World War II: Prisoner of War,37970,0.0,0.42369934916496277
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Irukandji,35071,0.0,0.42515453696250916
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Harbor Escape,39379,0.0,0.4258948862552643
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Prontis,21446,0.0,0.4282146096229553
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Sea of Lies: Nemesis,39228,0.0,0.43178462982177734
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Sea of Lies: Beneath the Surface,36985,0.0,0.4334339201450348
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Aqua Cube,21264,0.0,0.40056896209716797
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Leithian: In the Abyss,25133,0.0,0.4003213047981262
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Caverns of Minos,23844,0.0,0.40014874935150146
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Global Arcade Classics,32817,0.0,0.3998086452484131
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Gokujou Parodius,13467,0.0,0.38587117195129395
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Element Hunters,13661,0.0,0.38704603910446167
Underwater exploration games like Subnautica,underwater exploration game like subnautica,No Man's Sky: Abyss,38637,0.0,0.38722681999206543
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Swamp Gas Visits the United States of America,36576,0.0,0.38889622688293457
Underwater exploration games like Subnautica,underwater exploration game like subnautica,MilkSnake,22777,0.0,0.3889719247817993
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Cydonia: Mars - The First Manned Mission,26803,0.0,0.38898366689682007
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Sauro,27107,0.0,0.3895201086997986
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Steam and Sacrilege,33048,0.0,0.38955584168434143
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Rubik's Games,23201,0.0,0.39041125774383545
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Turtix Rescue Adventure,37968,0.0,0.39370182156562805
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Seashine,37509,0.0,0.4363846778869629
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Iron Sky: Operation High Jump,8624,0.0,0.39404061436653137
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Starship: Nova Strike,33252,0.0,0.3942161798477173
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Pro Pilkki 2,28866,0.0,0.39459604024887085
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Adventure Time Run: The Ooo Expedition,22604,0.0,0.39547833800315857
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Onryou Senki,20297,0.0,0.3955479860305786
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Deep Sea Tycoon,21064,0.0,0.39590984582901
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Skyblock Hunter Survival Games,31025,0.0,0.39602625370025635
Underwater exploration games like Subnautica,underwater exploration game like subnautica,NitorInc.: Touhou Microgames!,17833,0.0,0.39635589718818665
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Submarine,15196,0.0,0.3968973755836487
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Sub Duel,36649,0.0,0.3980167508125305
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Battlestone,30449,0.0,0.39889973402023315
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Titanic: An Interactive Exploration,32489,0.0,0.39416006207466125
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Under Waves,37650,0.0,0.43961119651794434
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Cruise Chaser Blassty,15392,0.0,0.4169442653656006
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Aliens RPG,34404,0.0,0.44247472286224365
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Donnie Darko: The Adventure Game,18014,0.0,0.38168764114379883
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Amazing Baldi Simulator?,16596,0.0,0.38043642044067383
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Board Games Gallery (10 Games),38927,0.0,0.37990230321884155
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Senritsu no Stratus,17366,0.0,0.37873005867004395
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Oblivion,37811,0.0,0.37717291712760925
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Strange Days,21277,0.0,0.37711337208747864
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Dragon Flight,27069,0.0,0.3769148886203766
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Shippuu! Iron Leaguer,20776,0.0,0.376607209444046
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Astro Boy Dash,28618,0.0,0.38180792331695557
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Anonymous Notes: Chapter 2 - From the Abyss,36529,0.0,0.3750300407409668
Underwater exploration games like Subnautica,underwater exploration game like subnautica,The Chicken Bandit,37969,0.0,0.3716891407966614
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Space Fuel,40600,0.0,0.36997395753860474
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Solitaire,7553,0.0,0.369792103767395
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Under the Sea,40210,0.0,0.3689495325088501
Underwater exploration games like Subnautica,underwater exploration game like subnautica,8-Bit Waterslide,10256,0.0,0.3678401708602905
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Aqua Bubble,20546,0.0,0.36734747886657715
Underwater exploration games like Subnautica,underwater exploration game like subnautica,OpenLoco,39778,0.0,0.3668642044067383
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Experimental Game Pack 01,25600,0.0,0.3668522536754608
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Build Craft 2: Survival & Exploration,31220,0.0,0.4402150511741638
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Escape From the Depth,28611,0.0,0.3819750249385834
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Dunnet,10447,0.0,0.3726652264595032
Underwater exploration games like Subnautica,underwater exploration game like subnautica,I Spy 2,21474,0.0,0.3831261992454529
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Galactik Football,7835,0.0,0.38308632373809814
Underwater exploration games like Subnautica,underwater exploration game like subnautica,SpongeBob SquarePants 3D Obstacle Odyssey,19495,0.0,0.44615596532821655
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Untitled FromSoftware Game,28969,0.0,0.44989025592803955
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Deep: Final Mission,22580,0.0,0.45456886291503906
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Stellar Frontier,32698,0.0,0.45711201429367065
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Project Gaiaray,40056,0.0,0.4653375744819641
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Venture Seas,18516,0.0,0.4657081961631775
Underwater exploration games like Subnautica,underwater exploration game like subnautica,"Matchbox Missions: Air, Land and Sea Rescue / Emergency Response",36675,0.0,0.4920749068260193
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Sealife Safari,9332,0.0,0.49693119525909424
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Diver Boy,33764,0.0,0.4611261487007141
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Deep Relics,35569,0.0,0.5103247165679932
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Uncharted Waters 2: New Horizons,31103,0.0,0.563686192035675
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Sea World: Shamu's Deep Sea Adventures,26719,0.0,0.5682834386825562
Underwater exploration games like Subnautica,underwater exploration game like subnautica,GO Series: Captain Sub,10298,0.0,0.5714588761329651
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Dolphin Island: Underwater Adventures,36221,0.0,0.604168176651001
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Maid-San's Caving Adventure,40337,0.0,0.38463103771209717
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Unbeknown,31281,0.0,0.38458263874053955
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Awesome Seaquest,39201,0.0,0.49890458583831787
Underwater exploration games like Subnautica,underwater exploration game like subnautica,Rahxephon,14190,0.0,0.38344109058380127
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Cookie & Bibi,7752,13.21131091471803,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Kintsukuroi,15458,13.21131091471803,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Cosmogenie,29356,13.21131091471803,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Out of Ctrl,32401,13.21131091471803,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Puzzle of Jellies,24939,13.177725488609271,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Adventure Portal,29798,12.923467815590252,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Puzzle'n Desu!,29170,12.990329453935896,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Portal Unity,23616,12.963034249755019,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Block! Hexa Puzzle,40422,12.835676310974865,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Portal Walker,19753,13.215885765044419,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Block Puzzle,23965,12.850898740032653,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,"Walden, a game",26904,13.16336699869179,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Bridge Constructor Portal,11113,13.25671547954606,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,HIND: The Russian Combat Helicopter Simulation,33597,14.035565603033435,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Portal 2: Community Edition,24301,13.408130521429051,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Kotoba no Puzzle Mojipittan Wii,9339,14.307249194028419,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Wanking Simulator,33676,13.87716986973698,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,OMON Simulator,26529,13.87716986973698,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Kotoba no Puzzle: Mojipittan DS,32870,14.307249194028419,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Portal: Revolution,13651,14.108834084712267,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Ousama Game,24817,14.083025382112671,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Elon Musk Simulator 2,39942,14.038111599042276,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Lost Portal CCG,12239,13.95841316389997,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Q: A Dystopian Queueing Simulator,8243,13.87716986973698,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Desordre: A Puzzle Game Adventure,10281,12.807583202623189,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Geep Simulator,17287,13.87716986973698,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Game of Dice,21371,13.359765150250242,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Frogger Puzzle,36808,12.734262953424885,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Pombero: The Lord of the Night,27687,0.0,0.5498051643371582
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Distorted Travesty 3: Saved Game,5869,12.697930517731725,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Pac-Man Pop!,17580,0.0,0.5492570996284485
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Q Remastered,15360,0.0,0.5488582253456116
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Opus Magnum,16068,0.0,0.5474637746810913
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Bloks,16772,0.0,0.5471513271331787
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Shapez,5606,0.0,0.5471111536026001
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Ladder Man,38297,0.0,0.5469269752502441
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,A-Train All Aboard! Tourism,6777,0.0,0.5467461943626404
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Introvert: A Teenager Simulator,4334,14.6496763906318,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,TIS-100,5253,0.0,0.54975825548172
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Sim Brick,26626,0.0,0.5499002933502197
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Puzzle & Action: Tanto-R,13375,12.06519222507074,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Puzzle & Action: Tant-R,17872,12.082700285941398,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Farming Simulator 14,34942,12.114592558925377,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Exit 4: Portal,18131,12.155210913910768,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Money Puzzle Exchanger,5693,12.161847667968157,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Puzzle Book,13876,12.213307306755972,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Rena Game,27699,12.271279380097514,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Alhambra Game,12169,12.271279380097514,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,[REMOVE] Crane Game Toreba,10045,12.271279380097514,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Lil Gator Game,809,12.271279380097514,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Detonate,25661,12.316411558357613,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Vampiromania: O Game,16206,12.345146090324683,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Portal Mortal,12644,12.448507129709682,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Game 1,25073,12.45826512787071,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Usotsuki Game,22598,12.46836752810577,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Tsuyoshi Shikkari Shinasai Taisen Puzzle-dama,38668,12.50786963749357,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Puzzle Dimension,5711,12.69417335250707,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Portal Runner,33114,12.734091631664944,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Portal Dogs,24825,14.863537328309011,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Levitation Simulator,35701,22.65546700149209,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Yanpai Simulator,40826,15.001800825437332,0.0
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Knot,17635,0.0,0.5659257173538208
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Suicider,36813,0.0,0.566463053226471
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Contraption Maker,34087,0.0,0.5676480531692505
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Taboo: The Sixth Sense,24514,0.0,0.5677420496940613
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Alchademy,35130,0.0,0.5684573650360107
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Bitburner,37018,0.0,0.5688002705574036
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,My Disney Kitchen,30444,0.0,0.5688037872314453
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Tilt,19949,0.0,0.5694230794906616
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,The Signal State,30457,0.0,0.5653278827667236
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Car Mechanic Simulator 2014,4374,0.0,0.5699528455734253
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Numberful,23527,0.0,0.5714981555938721
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Minimize,37028,0.0,0.5722692608833313
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,The Sandbox,23946,0.0,0.572282075881958
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,GeoSpark,28183,0.0,0.574431300163269
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Pastel Muse,16116,0.0,0.5750329494476318
Unique puzzle games similar to Portal,unique puzzle game simulator similar portal,Escape the Clinic,9534,0.0,0.578345775604248
